chid,pid,purpose,firstclass,tickettype,whopaid,luggage,age,male,income,seasonalticket,oricanton,descanton,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE
4640,704,3,1,1,2,0,3,1,3,0,1,2,128,71,30,73,81,30,0,143,60,3
4641,704,3,1,1,2,0,3,1,3,0,1,2,128,64,30,76,74,10,0,88,75,2
4642,704,3,1,1,2,0,3,1,3,0,1,2,128,85,60,73,88,20,0,88,60,3
4643,704,3,1,1,2,0,3,1,3,0,1,2,150,85,30,76,90,30,0,88,97,3
4644,704,3,1,1,2,0,3,1,3,0,1,2,128,71,60,76,90,30,0,110,75,3
4645,705,3,1,1,2,0,3,1,3,0,1,2,106,60,30,41,71,10,0,90,48,2
4646,705,3,1,1,2,0,3,1,3,0,1,2,106,60,120,37,84,10,0,117,78,2
4647,705,3,1,1,2,0,3,1,3,0,1,2,106,54,30,34,78,20,0,117,60,2
4648,705,3,1,1,2,0,3,1,3,0,1,2,85,54,60,34,78,30,0,72,78,1
4649,705,3,1,1,2,0,3,1,3,0,1,2,92,60,30,34,74,30,0,117,48,2
4650,705,3,1,1,2,0,3,1,3,0,1,2,92,54,30,37,65,10,0,72,60,2
4651,705,3,1,1,2,0,3,1,3,0,1,2,92,72,60,34,78,20,0,72,48,3
4652,705,3,1,1,2,0,3,1,3,0,1,2,106,72,30,37,84,30,0,72,78,2
4653,705,3,1,1,2,0,3,1,3,0,1,2,92,60,60,37,84,30,0,90,60,1
4654,706,3,1,1,2,0,3,1,3,0,2,1,174,78,30,97,84,10,0,100,48,3
4655,706,3,1,1,2,0,3,1,3,0,2,1,174,78,120,93,97,10,0,130,78,2
4656,706,3,1,1,2,0,3,1,3,0,2,1,174,70,30,90,90,20,0,130,60,2
4657,706,3,1,1,2,0,3,1,3,0,2,1,130,70,60,90,90,30,0,80,78,3
4658,706,3,1,1,2,0,3,1,3,0,2,1,145,78,30,90,88,30,0,130,48,2
4659,706,3,1,1,2,0,3,1,3,0,2,1,145,70,30,93,78,10,0,80,60,2
4660,706,3,1,1,2,0,3,1,3,0,2,1,145,94,60,90,94,20,0,80,48,3
4661,706,3,1,1,2,0,3,1,3,0,2,1,174,94,30,93,99,30,0,80,78,2
4662,706,3,1,1,2,0,3,1,3,0,2,1,145,78,60,93,97,30,0,100,60,3
4663,707,3,1,1,2,0,3,1,3,0,2,1,141,82,120,67,84,30,0,100,60,2
4664,707,3,1,1,2,0,3,1,3,0,2,1,108,61,120,70,71,30,0,130,48,2
4665,707,3,1,1,2,0,3,1,3,0,2,1,141,61,120,74,74,20,0,80,48,2
4666,707,3,1,1,2,0,3,1,3,0,2,1,119,61,60,74,74,10,0,130,78,2
4667,707,3,1,1,2,0,3,1,3,0,2,1,119,68,120,74,76,30,0,80,78,3
4668,707,3,1,1,2,0,3,1,3,0,2,1,108,68,60,74,76,20,0,130,60,2
4669,707,3,1,1,2,0,3,1,3,0,2,1,108,82,60,70,88,10,0,100,48,2
4670,707,3,1,1,2,0,3,1,3,0,2,1,108,68,120,67,78,20,0,100,78,2
4671,707,3,1,1,2,0,3,1,3,0,2,1,119,82,30,74,99,20,0,100,78,2
4672,708,3,1,1,2,0,3,1,3,0,2,1,125,58,30,58,76,10,0,80,36,3
4673,708,3,1,1,2,0,3,1,3,0,2,1,125,58,120,54,90,10,0,104,58,2
4674,708,3,1,1,2,0,3,1,3,0,2,1,125,52,30,51,84,20,0,104,45,2
4675,708,3,1,1,2,0,3,1,3,0,2,1,94,52,60,51,84,30,0,64,58,3
4676,708,3,1,1,2,0,3,1,3,0,2,1,104,58,30,51,81,30,0,104,36,3
4677,708,3,1,1,2,0,3,1,3,0,2,1,104,52,30,54,71,10,0,64,45,3
4678,708,3,1,1,2,0,3,1,3,0,2,1,104,70,60,51,84,20,0,64,36,3
4679,708,3,1,1,2,0,3,1,3,0,2,1,125,70,30,54,90,30,0,64,58,3
4680,708,3,1,1,2,0,3,1,3,0,2,1,104,58,60,54,90,30,0,80,45,3
4681,709,3,1,1,2,0,3,1,3,0,2,17,269,116,120,171,118,30,0,160,95,2
4682,709,3,1,1,2,0,3,1,3,0,2,17,209,87,120,174,97,30,0,208,76,2
4683,709,3,1,1,2,0,3,1,3,0,2,17,269,87,120,178,99,20,0,128,76,3
4684,709,3,1,1,2,0,3,1,3,0,2,17,229,87,60,178,99,10,0,208,123,2
4685,709,3,1,1,2,0,3,1,3,0,2,17,229,97,120,178,105,30,0,128,123,2
4686,709,3,1,1,2,0,3,1,3,0,2,17,209,97,60,178,105,20,0,208,95,2
4687,709,3,1,1,2,0,3,1,3,0,2,17,209,116,60,174,122,10,0,160,76,3
4688,709,3,1,1,2,0,3,1,3,0,2,17,209,97,120,171,109,20,0,160,123,2
4689,709,3,1,1,2,0,3,1,3,0,2,17,229,116,30,178,137,20,0,160,123,2
4690,710,3,1,1,2,0,3,1,3,0,2,25,125,175,120,49,183,20,0,286,130,2
4691,710,3,1,1,2,0,3,1,3,0,2,25,114,175,30,44,178,10,0,286,169,2
4692,710,3,1,1,2,0,3,1,3,0,2,25,146,175,60,55,196,30,0,286,104,3
4693,710,3,1,1,2,0,3,1,3,0,2,25,114,146,30,49,168,20,0,176,104,3
4694,710,3,1,1,2,0,3,1,3,0,2,25,146,131,60,49,140,20,0,220,169,2
4695,710,3,1,1,2,0,3,1,3,0,2,25,125,131,120,44,155,10,0,220,104,2
4696,710,3,1,1,2,0,3,1,3,0,2,25,114,175,120,55,196,10,0,176,130,3
4697,710,3,1,1,2,0,3,1,3,0,2,25,114,131,30,55,146,30,0,220,130,2
4698,710,3,1,1,2,0,3,1,3,0,2,25,146,146,60,44,161,10,0,176,130,2
4699,711,3,1,1,2,0,3,1,3,0,2,25,159,97,120,83,105,20,0,195,105,2
4700,711,3,1,1,2,0,3,1,3,0,2,25,144,97,30,78,99,10,0,195,136,2
4701,711,3,1,1,2,0,3,1,3,0,2,25,189,97,60,89,118,30,0,195,84,2
4702,711,3,1,1,2,0,3,1,3,0,2,25,144,81,30,83,105,20,0,120,84,3
4703,711,3,1,1,2,0,3,1,3,0,2,25,189,73,60,83,84,20,0,150,136,2
4704,711,3,1,1,2,0,3,1,3,0,2,25,159,73,120,78,94,10,0,150,84,2
4705,711,3,1,1,2,0,3,1,3,0,2,25,144,97,120,89,118,10,0,120,105,3
4706,711,3,1,1,2,0,3,1,3,0,2,25,144,73,30,89,84,30,0,150,105,2
4707,711,3,1,1,2,0,3,1,3,0,2,25,189,81,60,78,92,10,0,120,105,2
4708,712,3,1,1,2,0,3,1,3,0,9,25,292,109,30,131,122,10,0,220,108,2
4709,712,3,1,1,2,0,3,1,3,0,9,25,292,109,120,121,150,10,0,286,175,2
4710,712,3,1,1,2,0,3,1,3,0,9,25,292,98,30,113,140,20,0,286,135,2
4711,712,3,1,1,2,0,3,1,3,0,9,25,229,98,60,113,140,30,0,176,175,2
4712,712,3,1,1,2,0,3,1,3,0,9,25,250,109,30,113,133,30,0,286,108,2
4713,712,3,1,1,2,0,3,1,3,0,9,25,250,98,30,121,112,10,0,176,135,2
4714,712,3,1,1,2,0,3,1,3,0,9,25,250,131,60,113,140,20,0,176,108,2
4715,712,3,1,1,2,0,3,1,3,0,9,25,292,131,30,121,150,30,0,176,175,2
4716,712,3,1,1,2,0,3,1,3,0,9,25,250,109,60,121,150,30,0,220,135,2
4717,713,3,1,1,2,0,3,1,3,0,17,2,249,90,30,112,105,10,0,150,84,2
4718,713,3,1,1,2,0,3,1,3,0,17,2,249,90,120,104,122,10,0,195,136,2
4719,713,3,1,1,2,0,3,1,3,0,17,2,249,81,30,98,112,20,0,195,105,2
4720,713,3,1,1,2,0,3,1,3,0,17,2,189,81,60,98,112,30,0,120,136,2
4721,713,3,1,1,2,0,3,1,3,0,17,2,209,90,30,98,109,30,0,195,84,2
4722,713,3,1,1,2,0,3,1,3,0,17,2,209,81,30,104,94,10,0,120,105,2
4723,713,3,1,1,2,0,3,1,3,0,17,2,209,108,60,98,118,20,0,120,84,2
4724,713,3,1,1,2,0,3,1,3,0,17,2,249,108,30,104,122,30,0,120,136,2
4725,713,3,1,1,2,0,3,1,3,0,17,2,209,90,60,104,122,30,0,150,105,2
4726,714,3,1,1,2,0,3,1,3,0,17,2,227,106,120,114,122,20,0,195,90,2
4727,714,3,1,1,2,0,3,1,3,0,17,2,205,106,30,108,112,10,0,195,117,2
4728,714,3,1,1,2,0,3,1,3,0,17,2,270,106,60,122,140,30,0,195,72,2
4729,714,3,1,1,2,0,3,1,3,0,17,2,205,88,30,114,122,20,0,120,72,2
4730,714,3,1,1,2,0,3,1,3,0,17,2,270,79,60,114,92,20,0,150,117,2
4731,714,3,1,1,2,0,3,1,3,0,17,2,227,79,120,108,112,10,0,150,72,2
4732,714,3,1,1,2,0,3,1,3,0,17,2,205,106,120,122,140,10,0,120,90,2
4733,714,3,1,1,2,0,3,1,3,0,17,2,205,79,30,122,97,30,0,150,90,2
4734,714,3,1,1,2,0,3,1,3,0,17,2,270,88,60,108,105,10,0,120,90,2
4735,715,3,1,1,2,0,3,1,3,0,17,2,231,74,30,149,78,10,0,140,68,3
4736,715,3,1,1,2,0,3,1,3,0,17,2,231,74,120,145,88,10,0,182,110,2
4737,715,3,1,1,2,0,3,1,3,0,17,2,231,67,30,142,81,20,0,182,85,2
4738,715,3,1,1,2,0,3,1,3,0,17,2,182,67,60,142,81,30,0,112,110,3
4739,715,3,1,1,2,0,3,1,3,0,17,2,198,74,30,142,81,30,0,182,68,2
4740,715,3,1,1,2,0,3,1,3,0,17,2,198,67,30,145,74,10,0,112,85,3
4741,715,3,1,1,2,0,3,1,3,0,17,2,198,89,60,142,88,20,0,112,68,3
4742,715,3,1,1,2,0,3,1,3,0,17,2,231,89,30,145,90,30,0,112,110,3
4743,715,3,1,1,2,0,3,1,3,0,17,2,198,74,60,145,88,30,0,140,85,3
4744,716,3,1,1,2,0,3,1,3,0,17,2,222,101,120,81,109,30,0,150,90,2
4745,716,3,1,1,2,0,3,1,3,0,17,2,171,76,120,87,90,30,0,195,72,2
4746,716,3,1,1,2,0,3,1,3,0,17,2,222,76,120,95,94,20,0,120,72,2
4747,716,3,1,1,2,0,3,1,3,0,17,2,188,76,60,95,94,10,0,195,117,2
4748,716,3,1,1,2,0,3,1,3,0,17,2,188,84,120,95,97,30,0,120,117,2
4749,716,3,1,1,2,0,3,1,3,0,17,2,171,84,60,95,97,20,0,195,90,2
4750,716,3,1,1,2,0,3,1,3,0,17,2,171,101,60,87,118,10,0,150,72,2
4751,716,3,1,1,2,0,3,1,3,0,17,2,171,84,120,81,105,20,0,150,117,2
4752,716,3,1,1,2,0,3,1,3,0,17,2,188,101,30,95,137,20,0,150,117,2
4753,717,3,1,1,2,0,3,1,3,0,17,11,154,60,30,81,68,10,0,100,52,3
4754,717,3,1,1,2,0,3,1,3,0,17,11,154,60,120,77,76,10,0,130,84,2
4755,717,3,1,1,2,0,3,1,3,0,17,11,154,54,30,74,71,20,0,130,65,2
4756,717,3,1,1,2,0,3,1,3,0,17,11,118,54,60,74,71,30,0,80,84,3
4757,717,3,1,1,2,0,3,1,3,0,17,11,130,60,30,74,71,30,0,130,52,2
4758,717,3,1,1,2,0,3,1,3,0,17,11,130,54,30,77,60,10,0,80,65,3
4759,717,3,1,1,2,0,3,1,3,0,17,11,130,72,60,74,76,20,0,80,52,3
4760,717,3,1,1,2,0,3,1,3,0,17,11,154,72,30,77,78,30,0,80,84,3
4761,717,3,1,1,2,0,3,1,3,0,17,11,130,60,60,77,76,30,0,100,65,3
4762,718,3,1,1,2,0,3,1,3,0,17,22,247,131,120,80,150,20,0,286,125,2
4763,718,3,1,1,2,0,3,1,3,0,17,22,224,131,30,71,140,10,0,286,162,2
4764,718,3,1,1,2,0,3,1,3,0,17,22,292,131,60,92,178,30,0,286,100,2
4765,718,3,1,1,2,0,3,1,3,0,17,22,224,109,30,80,155,20,0,176,100,2
4766,718,3,1,1,2,0,3,1,3,0,17,22,292,98,60,80,112,20,0,220,162,2
4767,718,3,1,1,2,0,3,1,3,0,17,22,247,98,120,71,140,10,0,220,100,2
4768,718,3,1,1,2,0,3,1,3,0,17,22,224,131,120,92,178,10,0,176,125,1
4769,718,3,1,1,2,0,3,1,3,0,17,22,224,98,30,92,122,30,0,220,125,2
4770,718,3,1,1,2,0,3,1,3,0,17,22,292,109,60,71,133,10,0,176,125,2
4771,719,3,1,1,2,0,3,1,3,0,17,22,336,134,120,141,155,30,0,240,140,2
4772,719,3,1,1,2,0,3,1,3,0,17,22,257,101,120,150,127,30,0,312,112,2
4773,719,3,1,1,2,0,3,1,3,0,17,22,336,101,120,162,133,20,0,192,112,2
4774,719,3,1,1,2,0,3,1,3,0,17,22,283,101,60,162,133,10,0,312,182,2
4775,719,3,1,1,2,0,3,1,3,0,17,22,283,112,120,162,137,30,0,192,182,2
4776,719,3,1,1,2,0,3,1,3,0,17,22,257,112,60,162,137,20,0,312,140,2
4777,719,3,1,1,2,0,3,1,3,0,17,22,257,134,60,150,165,10,0,240,112,2
4778,719,3,1,1,2,0,3,1,3,0,17,22,257,112,120,141,140,20,0,240,182,2
4779,719,3,1,1,2,0,3,1,3,0,17,22,283,134,30,162,193,20,0,240,182,2
4780,720,3,1,1,2,0,3,1,3,0,17,25,326,122,30,131,140,10,0,260,96,2
4781,720,3,1,1,2,0,3,1,3,0,17,25,326,122,120,117,178,10,0,338,156,2
4782,720,3,1,1,2,0,3,1,3,0,17,25,326,110,30,106,165,20,0,338,120,2
4783,720,3,1,1,2,0,3,1,3,0,17,25,249,110,60,106,165,30,0,208,156,2
4784,720,3,1,1,2,0,3,1,3,0,17,25,275,122,30,106,150,30,0,338,96,2
4785,720,3,1,1,2,0,3,1,3,0,17,25,275,110,30,117,133,10,0,208,120,2
4786,720,3,1,1,2,0,3,1,3,0,17,25,275,146,60,106,165,20,0,208,96,2
4787,720,3,1,1,2,0,3,1,3,0,17,25,326,146,30,117,178,30,0,208,156,2
4788,720,3,1,1,2,0,3,1,3,0,17,25,275,122,60,117,178,30,0,260,120,2
4789,721,3,1,1,2,0,3,1,3,0,19,25,293,109,30,132,122,10,0,210,120,2
4790,721,3,1,1,2,0,3,1,3,0,19,25,293,109,120,122,150,10,0,273,195,2
4791,721,3,1,1,2,0,3,1,3,0,19,25,293,98,30,114,140,20,0,273,150,2
4792,721,3,1,1,2,0,3,1,3,0,19,25,230,98,60,114,140,30,0,168,195,2
4793,721,3,1,1,2,0,3,1,3,0,19,25,251,109,30,114,133,30,0,273,120,2
4794,721,3,1,1,2,0,3,1,3,0,19,25,251,98,30,122,112,10,0,168,150,3
4795,721,3,1,1,2,0,3,1,3,0,19,25,251,131,60,114,140,20,0,168,120,2
4796,721,3,1,1,2,0,3,1,3,0,19,25,293,131,30,122,150,30,0,168,195,3
4797,721,3,1,1,2,0,3,1,3,0,19,25,251,109,60,122,150,30,0,210,150,2
4798,722,3,1,1,2,0,3,1,3,0,20,22,263,126,120,109,127,30,0,240,140,2
4799,722,3,1,1,2,0,3,1,3,0,20,22,200,94,120,115,105,30,0,312,112,2
4800,722,3,1,1,2,0,3,1,3,0,20,22,263,94,120,123,109,20,0,192,112,3
4801,722,3,1,1,2,0,3,1,3,0,20,22,221,94,60,123,109,10,0,312,182,2
4802,722,3,1,1,2,0,3,1,3,0,20,22,221,105,120,123,112,30,0,192,182,2
4803,722,3,1,1,2,0,3,1,3,0,20,22,200,105,60,123,112,20,0,312,140,2
4804,722,3,1,1,2,0,3,1,3,0,20,22,200,126,60,115,137,10,0,240,112,2
4805,722,3,1,1,2,0,3,1,3,0,20,22,200,105,120,109,118,20,0,240,182,2
4806,722,3,1,1,2,0,3,1,3,0,20,22,221,126,30,123,155,20,0,240,182,2
4807,723,3,1,1,2,0,3,1,3,0,22,1,200,113,120,92,127,20,0,208,120,2
4808,723,3,1,1,2,0,3,1,3,0,22,1,180,113,30,86,122,10,0,208,156,2
4809,723,3,1,1,2,0,3,1,3,0,22,1,240,113,60,100,150,30,0,208,96,3
4810,723,3,1,1,2,0,3,1,3,0,22,1,180,94,30,92,133,20,0,128,96,3
4811,723,3,1,1,2,0,3,1,3,0,22,1,240,85,60,92,99,20,0,160,156,2
4812,723,3,1,1,2,0,3,1,3,0,22,1,200,85,120,86,118,10,0,160,96,2
4813,723,3,1,1,2,0,3,1,3,0,22,1,180,113,120,100,150,10,0,128,120,3
4814,723,3,1,1,2,0,3,1,3,0,22,1,180,85,30,100,105,30,0,160,120,2
4815,723,3,1,1,2,0,3,1,3,0,22,1,240,94,60,86,112,10,0,128,120,2
4816,724,3,1,1,2,0,3,1,3,0,22,1,216,116,120,68,122,30,0,180,120,2
4817,724,3,1,1,2,0,3,1,3,0,22,1,165,87,120,74,99,30,0,234,96,2
4818,724,3,1,1,2,0,3,1,3,0,22,1,216,87,120,82,109,20,0,144,96,3
4819,724,3,1,1,2,0,3,1,3,0,22,1,182,87,60,82,109,10,0,234,156,2
4820,724,3,1,1,2,0,3,1,3,0,22,1,182,97,120,82,109,30,0,144,156,3
4821,724,3,1,1,2,0,3,1,3,0,22,1,165,97,60,82,109,20,0,234,120,2
4822,724,3,1,1,2,0,3,1,3,0,22,1,165,116,60,74,133,10,0,180,96,2
4823,724,3,1,1,2,0,3,1,3,0,22,1,165,97,120,68,112,20,0,180,156,2
4824,724,3,1,1,2,0,3,1,3,0,22,1,182,116,30,82,150,20,0,180,156,2
4825,725,3,1,1,2,0,3,1,3,0,22,2,89,53,120,34,65,20,0,104,45,2
4826,725,3,1,1,2,0,3,1,3,0,22,2,82,53,30,31,60,10,0,104,58,2
4827,725,3,1,1,2,0,3,1,3,0,22,2,103,53,60,38,76,30,0,104,36,3
4828,725,3,1,1,2,0,3,1,3,0,22,2,82,44,30,34,68,20,0,64,36,3
4829,725,3,1,1,2,0,3,1,3,0,22,2,103,40,60,34,46,20,0,80,58,2
4830,725,3,1,1,2,0,3,1,3,0,22,2,89,40,120,31,60,10,0,80,36,3
4831,725,3,1,1,2,0,3,1,3,0,22,2,82,53,120,38,76,10,0,64,45,3
4832,725,3,1,1,2,0,3,1,3,0,22,2,82,40,30,38,50,30,0,80,45,2
4833,725,3,1,1,2,0,3,1,3,0,22,2,103,44,60,31,56,10,0,64,45,3
4834,726,3,1,1,2,0,3,1,3,0,22,12,157,89,120,102,90,20,0,156,85,2
4835,726,3,1,1,2,0,3,1,3,0,22,12,142,89,30,99,88,10,0,156,110,2
4836,726,3,1,1,2,0,3,1,3,0,22,12,186,89,60,106,99,30,0,156,68,2
4837,726,3,1,1,2,0,3,1,3,0,22,12,142,74,30,102,88,20,0,96,68,2
4838,726,3,1,1,2,0,3,1,3,0,22,12,186,67,60,102,74,20,0,120,110,2
4839,726,3,1,1,2,0,3,1,3,0,22,12,157,67,120,99,84,10,0,120,68,2
4840,726,3,1,1,2,0,3,1,3,0,22,12,142,89,120,106,99,10,0,96,85,2
4841,726,3,1,1,2,0,3,1,3,0,22,12,142,67,30,106,76,30,0,120,85,2
4842,726,3,1,1,2,0,3,1,3,0,22,12,186,74,60,99,81,10,0,96,85,2
4843,727,3,1,1,2,0,3,1,3,0,22,17,314,126,120,160,133,30,0,190,115,2
4844,727,3,1,1,2,0,3,1,3,0,22,17,246,94,120,166,109,30,0,247,92,2
4845,727,3,1,1,2,0,3,1,3,0,22,17,314,94,120,174,112,20,0,152,92,3
4846,727,3,1,1,2,0,3,1,3,0,22,17,269,94,60,174,112,10,0,247,149,2
4847,727,3,1,1,2,0,3,1,3,0,22,17,269,105,120,174,118,30,0,152,149,3
4848,727,3,1,1,2,0,3,1,3,0,22,17,246,105,60,174,118,20,0,247,115,2
4849,727,3,1,1,2,0,3,1,3,0,22,17,246,126,60,166,140,10,0,190,92,2
4850,727,3,1,1,2,0,3,1,3,0,22,17,246,105,120,160,122,20,0,190,149,2
4851,727,3,1,1,2,0,3,1,3,0,22,17,269,126,30,174,161,20,0,190,149,2
4852,728,3,1,1,2,0,3,1,3,0,25,1,236,105,30,81,118,10,0,210,120,2
4853,728,3,1,1,2,0,3,1,3,0,25,1,236,105,120,71,146,10,0,273,195,2
4854,728,3,1,1,2,0,3,1,3,0,25,1,236,94,30,63,133,20,0,273,150,2
4855,728,3,1,1,2,0,3,1,3,0,25,1,182,94,60,63,133,30,0,168,195,2
4856,728,3,1,1,2,0,3,1,3,0,25,1,200,105,30,63,122,30,0,273,120,2
4857,728,3,1,1,2,0,3,1,3,0,25,1,200,94,30,71,109,10,0,168,150,2
4858,728,3,1,1,2,0,3,1,3,0,25,1,200,126,60,63,133,20,0,168,120,2
4859,728,3,1,1,2,0,3,1,3,0,25,1,236,126,30,71,140,30,0,168,195,2
4860,728,3,1,1,2,0,3,1,3,0,25,1,200,105,60,71,146,30,0,210,150,2
4861,729,3,1,1,2,0,3,1,3,0,25,1,236,126,120,63,133,30,0,210,165,2
4862,729,3,1,1,2,0,3,1,3,0,25,1,182,94,120,71,109,30,0,273,132,2
4863,729,3,1,1,2,0,3,1,3,0,25,1,236,94,120,81,112,20,0,168,132,2
4864,729,3,1,1,2,0,3,1,3,0,25,1,200,94,60,81,112,10,0,273,214,2
4865,729,3,1,1,2,0,3,1,3,0,25,1,200,105,120,81,118,30,0,168,214,2
4866,729,3,1,1,2,0,3,1,3,0,25,1,182,105,60,81,118,20,0,273,165,2
4867,729,3,1,1,2,0,3,1,3,0,25,1,182,126,60,71,140,10,0,210,132,2
4868,729,3,1,1,2,0,3,1,3,0,25,1,182,105,120,63,122,20,0,210,214,2
4869,729,3,1,1,2,0,3,1,3,0,25,1,200,126,30,81,168,20,0,210,214,2
4870,730,3,1,1,2,0,4,1,3,0,1,22,203,110,120,95,127,20,0,234,110,2
4871,730,3,1,1,2,0,4,1,3,0,1,22,185,110,30,89,122,10,0,234,143,2
4872,730,3,1,1,2,0,4,1,3,0,1,22,240,110,60,103,146,30,0,234,88,2
4873,730,3,1,1,2,0,4,1,3,0,1,22,185,92,30,95,127,20,0,144,88,3
4874,730,3,1,1,2,0,4,1,3,0,1,22,240,83,60,95,97,20,0,180,143,2
4875,730,3,1,1,2,0,4,1,3,0,1,22,203,83,120,89,118,10,0,180,88,2
4876,730,3,1,1,2,0,4,1,3,0,1,22,185,110,120,103,146,10,0,144,110,3
4877,730,3,1,1,2,0,4,1,3,0,1,22,185,83,30,103,105,30,0,180,110,2
4878,730,3,1,1,2,0,4,1,3,0,1,22,240,92,60,89,112,10,0,144,110,2
4879,731,3,1,1,2,0,4,1,3,0,1,22,245,110,120,99,118,30,0,160,110,2
4880,731,3,1,1,2,0,4,1,3,0,1,22,191,83,120,105,97,30,0,208,88,1
4881,731,3,1,1,2,0,4,1,3,0,1,22,245,83,120,113,105,20,0,128,88,3
4882,731,3,1,1,2,0,4,1,3,0,1,22,209,83,60,113,105,10,0,208,143,1
4883,731,3,1,1,2,0,4,1,3,0,1,22,209,92,120,113,105,30,0,128,143,2
4884,731,3,1,1,2,0,4,1,3,0,1,22,191,92,60,113,105,20,0,208,110,1
4885,731,3,1,1,2,0,4,1,3,0,1,22,191,110,60,105,127,10,0,160,88,1
4886,731,3,1,1,2,0,4,1,3,0,1,22,191,92,120,99,109,20,0,160,143,2
4887,731,3,1,1,2,0,4,1,3,0,1,22,209,110,30,113,146,20,0,160,143,1
4888,732,3,1,1,2,0,4,1,3,0,2,1,152,85,120,76,88,30,0,120,75,2
4889,732,3,1,1,2,0,4,1,3,0,2,1,116,64,120,79,74,30,0,156,60,2
4890,732,3,1,1,2,0,4,1,3,0,2,1,152,64,120,83,76,20,0,96,60,3
4891,732,3,1,1,2,0,4,1,3,0,2,1,128,64,60,83,76,10,0,156,97,2
4892,732,3,1,1,2,0,4,1,3,0,2,1,128,71,120,83,78,30,0,96,97,3
4893,732,3,1,1,2,0,4,1,3,0,2,1,116,71,60,83,78,20,0,156,75,2
4894,732,3,1,1,2,0,4,1,3,0,2,1,116,85,60,79,92,10,0,120,60,2
4895,732,3,1,1,2,0,4,1,3,0,2,1,116,71,120,76,81,20,0,120,97,2
4896,732,3,1,1,2,0,4,1,3,0,2,1,128,85,30,83,105,20,0,120,97,2
4897,733,3,1,1,2,0,4,1,3,0,2,25,146,68,30,55,76,10,0,120,64,2
4898,733,3,1,1,2,0,4,1,3,0,2,25,146,68,120,49,90,10,0,156,104,2
4899,733,3,1,1,2,0,4,1,3,0,2,25,146,61,30,44,84,20,0,156,80,3
4900,733,3,1,1,2,0,4,1,3,0,2,25,114,61,60,44,84,30,0,96,104,1
4901,733,3,1,1,2,0,4,1,3,0,2,25,125,68,30,44,78,30,0,156,64,1
4902,733,3,1,1,2,0,4,1,3,0,2,25,125,61,30,49,71,10,0,96,80,2
4903,733,3,1,1,2,0,4,1,3,0,2,25,125,82,60,44,84,20,0,96,64,3
4904,733,3,1,1,2,0,4,1,3,0,2,25,146,82,30,49,90,30,0,96,104,3
4905,733,3,1,1,2,0,4,1,3,0,2,25,125,68,60,49,90,30,0,120,80,3
4906,734,3,1,1,2,0,4,1,3,0,22,1,194,116,120,86,133,20,0,234,115,2
4907,734,3,1,1,2,0,4,1,3,0,22,1,175,116,30,80,127,10,0,234,149,2
4908,734,3,1,1,2,0,4,1,3,0,22,1,233,116,60,94,150,30,0,234,92,2
4909,734,3,1,1,2,0,4,1,3,0,22,1,175,97,30,86,133,20,0,144,92,2
4910,734,3,1,1,2,0,4,1,3,0,22,1,233,87,60,86,99,20,0,180,149,2
4911,734,3,1,1,2,0,4,1,3,0,22,1,194,87,120,80,122,10,0,180,92,2
4912,734,3,1,1,2,0,4,1,3,0,22,1,175,116,120,94,150,10,0,144,115,2
4913,734,3,1,1,2,0,4,1,3,0,22,1,175,87,30,94,109,30,0,180,115,2
4914,734,3,1,1,2,0,4,1,3,0,22,1,233,97,60,80,112,10,0,144,115,2
4915,735,3,1,1,2,0,4,1,3,0,22,17,292,131,120,71,140,30,0,220,125,3
4916,735,3,1,1,2,0,4,1,3,0,22,17,224,98,120,80,112,30,0,286,100,2
4917,735,3,1,1,2,0,4,1,3,0,22,17,292,98,120,92,122,20,0,176,100,3
4918,735,3,1,1,2,0,4,1,3,0,22,17,247,98,60,92,122,10,0,286,162,2
4919,735,3,1,1,2,0,4,1,3,0,22,17,247,109,120,92,122,30,0,176,162,3
4920,735,3,1,1,2,0,4,1,3,0,22,17,224,109,60,92,122,20,0,286,125,2
4921,735,3,1,1,2,0,4,1,3,0,22,17,224,131,60,80,150,10,0,220,100,3
4922,735,3,1,1,2,0,4,1,3,0,22,17,224,109,120,71,133,20,0,220,162,2
4923,735,3,1,1,2,0,4,1,3,0,22,17,247,131,30,92,178,20,0,220,162,3
4924,736,3,1,1,2,0,4,1,3,0,22,17,292,131,120,71,140,30,0,200,135,2
4925,736,3,1,1,2,0,4,1,3,0,22,17,224,98,120,80,112,30,0,260,108,2
4926,736,3,1,1,2,0,4,1,3,0,22,17,292,98,120,92,122,20,0,160,108,2
4927,736,3,1,1,2,0,4,1,3,0,22,17,247,98,60,92,122,10,0,260,175,2
4928,736,3,1,1,2,0,4,1,3,0,22,17,247,109,120,92,122,30,0,160,175,2
4929,736,3,1,1,2,0,4,1,3,0,22,17,224,109,60,92,122,20,0,260,135,2
4930,736,3,1,1,2,0,4,1,3,0,22,17,224,131,60,80,150,10,0,200,108,2
4931,736,3,1,1,2,0,4,1,3,0,22,17,224,109,120,71,133,20,0,200,175,2
4932,736,3,1,1,2,0,4,1,3,0,22,17,247,131,30,92,178,20,0,200,175,2
4933,737,3,1,1,2,0,4,1,3,0,25,11,231,101,120,120,105,30,0,170,120,2
4934,737,3,1,1,2,0,4,1,3,0,25,11,186,76,120,125,84,30,0,221,96,2
