chid,pid,purpose,firstclass,tickettype,whopaid,luggage,age,male,income,seasonalticket,oricanton,descanton,CO,HE,seats,TT,alt,match
5436,792,3,1,1,2,1,3,1,3,0,22,1,1.3,0,0,1.36,2,0
5437,793,3,1,1,2,1,3,1,4,0,1,22,1.08,1.2,0,1.72,0,0
5437,793,3,1,1,2,1,3,1,4,0,1,22,1.22,0.2,2,0.64,1,1
5437,793,3,1,1,2,1,3,1,4,0,1,22,1.15,0,0,2.08,2,0
5438,793,3,1,1,2,1,3,1,4,0,1,22,1.08,0.3,0,1.56,0,0
5438,793,3,1,1,2,1,3,1,4,0,1,22,1.12,0.1,2,0.58,1,1
5438,793,3,1,1,2,1,3,1,4,0,1,22,1.49,0,0,2.08,2,0
5439,793,3,1,1,2,1,3,1,4,0,1,22,1.08,0.6,0,2.04,0,0
5439,793,3,1,1,2,1,3,1,4,0,1,22,1.4,0.3,2,0.72,1,1
5439,793,3,1,1,2,1,3,1,4,0,1,22,0.92,0,0,2.08,2,0
5440,793,3,1,1,2,1,3,1,4,0,1,22,0.9,0.3,0,1.56,0,0
5440,793,3,1,1,2,1,3,1,4,0,1,22,1.22,0.2,2,0.64,1,1
5440,793,3,1,1,2,1,3,1,4,0,1,22,0.92,0,0,1.28,2,0
5441,793,3,1,1,2,1,3,1,4,0,1,22,0.81,0.6,0,2.04,0,0
5441,793,3,1,1,2,1,3,1,4,0,1,22,0.92,0.2,2,0.64,1,1
5441,793,3,1,1,2,1,3,1,4,0,1,22,1.49,0,0,1.6,2,0
5442,793,3,1,1,2,1,3,1,4,0,1,22,0.81,1.2,0,1.72,0,0
5442,793,3,1,1,2,1,3,1,4,0,1,22,1.12,0.1,2,0.58,1,1
5442,793,3,1,1,2,1,3,1,4,0,1,22,0.92,0,0,1.6,2,0
5443,793,3,1,1,2,1,3,1,4,0,1,22,1.08,1.2,0,1.56,0,0
5443,793,3,1,1,2,1,3,1,4,0,1,22,1.4,0.1,2,0.72,1,1
5443,793,3,1,1,2,1,3,1,4,0,1,22,1.15,0,0,1.28,2,0
5444,793,3,1,1,2,1,3,1,4,0,1,22,0.81,0.3,0,1.56,0,0
5444,793,3,1,1,2,1,3,1,4,0,1,22,0.99,0.3,2,0.72,1,1
5444,793,3,1,1,2,1,3,1,4,0,1,22,1.15,0,0,1.6,2,0
5445,793,3,1,1,2,1,3,1,4,0,1,22,0.9,0.6,0,2.04,0,0
5445,793,3,1,1,2,1,3,1,4,0,1,22,1.09,0.1,2,0.58,1,1
5445,793,3,1,1,2,1,3,1,4,0,1,22,1.15,0,0,1.28,2,0
5446,794,3,1,1,2,1,3,1,4,0,2,17,0.85,1.2,0,2,0,0
5446,794,3,1,1,2,1,3,1,4,0,2,17,0.84,0.3,2,1.12,1,1
5446,794,3,1,1,2,1,3,1,4,0,2,17,0.9,0,0,1.5,2,0
5447,794,3,1,1,2,1,3,1,4,0,2,17,0.64,1.2,0,1.52,0,0
5447,794,3,1,1,2,1,3,1,4,0,2,17,0.68,0.3,2,1.15,1,1
5447,794,3,1,1,2,1,3,1,4,0,2,17,0.72,0,0,1.95,2,0
5448,794,3,1,1,2,1,3,1,4,0,2,17,0.64,1.2,0,2,0,0
5448,794,3,1,1,2,1,3,1,4,0,2,17,0.71,0.2,2,1.19,1,0
5448,794,3,1,1,2,1,3,1,4,0,2,17,0.72,0,0,1.2,2,1
5449,794,3,1,1,2,1,3,1,4,0,2,17,0.64,0.6,0,1.68,0,0
5449,794,3,1,1,2,1,3,1,4,0,2,17,0.71,0.1,2,1.19,1,1
5449,794,3,1,1,2,1,3,1,4,0,2,17,1.17,0,0,1.95,2,0
5450,794,3,1,1,2,1,3,1,4,0,2,17,0.71,1.2,0,1.68,0,0
5450,794,3,1,1,2,1,3,1,4,0,2,17,0.74,0.3,2,1.19,1,1
5450,794,3,1,1,2,1,3,1,4,0,2,17,1.17,0,0,1.2,2,0
5451,794,3,1,1,2,1,3,1,4,0,2,17,0.71,0.6,0,1.52,0,0
5451,794,3,1,1,2,1,3,1,4,0,2,17,0.74,0.2,2,1.19,1,1
5451,794,3,1,1,2,1,3,1,4,0,2,17,0.9,0,0,1.95,2,0
5452,794,3,1,1,2,1,3,1,4,0,2,17,0.85,0.6,0,1.52,0,0
5452,794,3,1,1,2,1,3,1,4,0,2,17,0.84,0.1,2,1.15,1,0
5452,794,3,1,1,2,1,3,1,4,0,2,17,0.72,0,0,1.5,2,1
5453,794,3,1,1,2,1,3,1,4,0,2,17,0.71,1.2,0,1.52,0,0
5453,794,3,1,1,2,1,3,1,4,0,2,17,0.76,0.2,2,1.12,1,1
5453,794,3,1,1,2,1,3,1,4,0,2,17,1.17,0,0,1.5,2,0
5454,794,3,1,1,2,1,3,1,4,0,2,17,0.85,0.3,0,1.68,0,0
5454,794,3,1,1,2,1,3,1,4,0,2,17,0.92,0.2,2,1.19,1,1
5454,794,3,1,1,2,1,3,1,4,0,2,17,1.17,0,0,1.5,2,0
5455,795,3,1,1,2,1,4,1,3,0,2,1,0.72,1.2,0,1.06,0,0
5455,795,3,1,1,2,1,4,1,3,0,2,1,0.78,0.3,2,0.34,1,1
5455,795,3,1,1,2,1,4,1,3,0,2,1,0.6,0,0,0.9,2,0
5456,795,3,1,1,2,1,4,1,3,0,2,1,0.54,1.2,0,0.85,0,0
5456,795,3,1,1,2,1,4,1,3,0,2,1,0.65,0.3,2,0.37,1,1
5456,795,3,1,1,2,1,4,1,3,0,2,1,0.48,0,0,1.17,2,0
5457,795,3,1,1,2,1,4,1,3,0,2,1,0.54,1.2,0,1.06,0,0
5457,795,3,1,1,2,1,4,1,3,0,2,1,0.68,0.2,2,0.41,1,0
5457,795,3,1,1,2,1,4,1,3,0,2,1,0.48,0,0,0.72,2,1
5458,795,3,1,1,2,1,4,1,3,0,2,1,0.54,0.6,0,0.92,0,0
5458,795,3,1,1,2,1,4,1,3,0,2,1,0.68,0.1,2,0.41,1,1
5458,795,3,1,1,2,1,4,1,3,0,2,1,0.78,0,0,1.17,2,0
5459,795,3,1,1,2,1,4,1,3,0,2,1,0.6,1.2,0,0.92,0,0
5459,795,3,1,1,2,1,4,1,3,0,2,1,0.71,0.3,2,0.41,1,0
5459,795,3,1,1,2,1,4,1,3,0,2,1,0.78,0,0,0.72,2,1
5460,795,3,1,1,2,1,4,1,3,0,2,1,0.6,0.6,0,0.85,0,0
5460,795,3,1,1,2,1,4,1,3,0,2,1,0.71,0.2,2,0.41,1,1
5460,795,3,1,1,2,1,4,1,3,0,2,1,0.6,0,0,1.17,2,0
5461,795,3,1,1,2,1,4,1,3,0,2,1,0.72,0.6,0,0.85,0,0
5461,795,3,1,1,2,1,4,1,3,0,2,1,0.84,0.1,2,0.37,1,1
5461,795,3,1,1,2,1,4,1,3,0,2,1,0.48,0,0,0.9,2,0
5462,795,3,1,1,2,1,4,1,3,0,2,1,0.6,1.2,0,0.85,0,0
5462,795,3,1,1,2,1,4,1,3,0,2,1,0.74,0.2,2,0.34,1,1
5462,795,3,1,1,2,1,4,1,3,0,2,1,0.78,0,0,0.9,2,0
5463,795,3,1,1,2,1,4,1,3,0,2,1,0.72,0.3,0,0.92,0,0
5463,795,3,1,1,2,1,4,1,3,0,2,1,0.94,0.2,2,0.41,1,0
5463,795,3,1,1,2,1,4,1,3,0,2,1,0.78,0,0,0.9,2,1
5464,796,3,1,1,2,1,4,1,3,0,17,10,0.94,0.3,0,2.6,0,0
5464,796,3,1,1,2,1,4,1,3,0,17,10,1.05,0.1,2,1.28,1,1
5464,796,3,1,1,2,1,4,1,3,0,17,10,1.32,0,0,2.1,2,0
5465,796,3,1,1,2,1,4,1,3,0,17,10,0.94,1.2,0,2.6,0,0
5465,796,3,1,1,2,1,4,1,3,0,17,10,1.27,0.1,2,1.2,1,0
5465,796,3,1,1,2,1,4,1,3,0,17,10,2.14,0,0,2.73,2,1
5466,796,3,1,1,2,1,4,1,3,0,17,10,0.85,0.3,0,2.6,0,0
5466,796,3,1,1,2,1,4,1,3,0,17,10,1.18,0.2,2,1.14,1,0
5466,796,3,1,1,2,1,4,1,3,0,17,10,1.65,0,0,2.73,2,1
5467,796,3,1,1,2,1,4,1,3,0,17,10,0.85,0.6,0,2.06,0,0
5467,796,3,1,1,2,1,4,1,3,0,17,10,1.18,0.3,2,1.14,1,0
5467,796,3,1,1,2,1,4,1,3,0,17,10,2.14,0,0,1.68,2,1
5468,796,3,1,1,2,1,4,1,3,0,17,10,0.94,0.3,0,2.24,0,0
5468,796,3,1,1,2,1,4,1,3,0,17,10,1.09,0.3,2,1.14,1,0
5468,796,3,1,1,2,1,4,1,3,0,17,10,1.32,0,0,2.73,2,1
5469,796,3,1,1,2,1,4,1,3,0,17,10,0.85,0.3,0,2.24,0,0
5469,796,3,1,1,2,1,4,1,3,0,17,10,0.97,0.1,2,1.2,1,0
5469,796,3,1,1,2,1,4,1,3,0,17,10,1.65,0,0,1.68,2,1
5470,796,3,1,1,2,1,4,1,3,0,17,10,1.13,0.6,0,2.24,0,0
5470,796,3,1,1,2,1,4,1,3,0,17,10,1.18,0.2,2,1.14,1,0
5470,796,3,1,1,2,1,4,1,3,0,17,10,1.32,0,0,1.68,2,1
5471,796,3,1,1,2,1,4,1,3,0,17,10,1.13,0.3,0,2.6,0,0
5471,796,3,1,1,2,1,4,1,3,0,17,10,1.27,0.3,2,1.2,1,0
5471,796,3,1,1,2,1,4,1,3,0,17,10,2.14,0,0,1.68,2,1
5472,796,3,1,1,2,1,4,1,3,0,17,10,0.94,0.6,0,2.24,0,0
5472,796,3,1,1,2,1,4,1,3,0,17,10,1.27,0.3,2,1.2,1,0
5472,796,3,1,1,2,1,4,1,3,0,17,10,1.65,0,0,2.1,2,1
5473,797,3,1,1,2,1,4,1,3,0,25,1,1.26,1.2,0,1.97,0,1
5473,797,3,1,1,2,1,4,1,3,0,25,1,1.46,0.2,2,0.68,1,0
5473,797,3,1,1,2,1,4,1,3,0,25,1,1.3,0,0,2.6,2,0
5474,797,3,1,1,2,1,4,1,3,0,25,1,1.26,0.3,0,1.78,0,1
5474,797,3,1,1,2,1,4,1,3,0,25,1,1.37,0.1,2,0.6,1,0
5474,797,3,1,1,2,1,4,1,3,0,25,1,1.69,0,0,2.6,2,0
5475,797,3,1,1,2,1,4,1,3,0,25,1,1.26,0.6,0,2.34,0,0
5475,797,3,1,1,2,1,4,1,3,0,25,1,1.68,0.3,2,0.78,1,1
5475,797,3,1,1,2,1,4,1,3,0,25,1,1.04,0,0,2.6,2,0
5476,797,3,1,1,2,1,4,1,3,0,25,1,1.05,0.3,0,1.78,0,0
5476,797,3,1,1,2,1,4,1,3,0,25,1,1.46,0.2,2,0.68,1,0
5476,797,3,1,1,2,1,4,1,3,0,25,1,1.04,0,0,1.6,2,1
5477,797,3,1,1,2,1,4,1,3,0,25,1,0.94,0.6,0,2.34,0,0
5477,797,3,1,1,2,1,4,1,3,0,25,1,1.09,0.2,2,0.68,1,1
5477,797,3,1,1,2,1,4,1,3,0,25,1,1.69,0,0,2,2,0
5478,797,3,1,1,2,1,4,1,3,0,25,1,0.94,1.2,0,1.97,0,0
5478,797,3,1,1,2,1,4,1,3,0,25,1,1.37,0.1,2,0.6,1,1
5478,797,3,1,1,2,1,4,1,3,0,25,1,1.04,0,0,2,2,0
5479,797,3,1,1,2,1,4,1,3,0,25,1,1.26,1.2,0,1.78,0,0
5479,797,3,1,1,2,1,4,1,3,0,25,1,1.68,0.1,2,0.78,1,0
5479,797,3,1,1,2,1,4,1,3,0,25,1,1.3,0,0,1.6,2,1
5480,797,3,1,1,2,1,4,1,3,0,25,1,0.94,0.3,0,1.78,0,1
5480,797,3,1,1,2,1,4,1,3,0,25,1,1.18,0.3,2,0.78,1,0
5480,797,3,1,1,2,1,4,1,3,0,25,1,1.3,0,0,2,2,0
5481,797,3,1,1,2,1,4,1,3,0,25,1,1.05,0.6,0,2.34,0,0
5481,797,3,1,1,2,1,4,1,3,0,25,1,1.27,0.1,2,0.6,1,1
5481,797,3,1,1,2,1,4,1,3,0,25,1,1.3,0,0,1.6,2,0
5482,798,3,1,1,2,1,3,0,2,0,17,25,1.46,1.2,0,3.36,0,0
5482,798,3,1,1,2,1,3,0,2,0,17,25,1.65,0.3,2,0.84,1,1
5482,798,3,1,1,2,1,3,0,2,0,17,25,1.5,0,0,2.7,2,0
5483,798,3,1,1,2,1,3,0,2,0,17,25,1.1,1.2,0,2.57,0,0
5483,798,3,1,1,2,1,3,0,2,0,17,25,1.33,0.3,2,0.95,1,1
5483,798,3,1,1,2,1,3,0,2,0,17,25,1.2,0,0,3.51,2,0
5484,798,3,1,1,2,1,3,0,2,0,17,25,1.1,1.2,0,3.36,0,0
5484,798,3,1,1,2,1,3,0,2,0,17,25,1.37,0.2,2,1.09,1,1
5484,798,3,1,1,2,1,3,0,2,0,17,25,1.2,0,0,2.16,2,0
5485,798,3,1,1,2,1,3,0,2,0,17,25,1.1,0.6,0,2.83,0,0
5485,798,3,1,1,2,1,3,0,2,0,17,25,1.37,0.1,2,1.09,1,1
5485,798,3,1,1,2,1,3,0,2,0,17,25,1.95,0,0,3.51,2,0
5486,798,3,1,1,2,1,3,0,2,0,17,25,1.22,1.2,0,2.83,0,0
5486,798,3,1,1,2,1,3,0,2,0,17,25,1.4,0.3,2,1.09,1,1
5486,798,3,1,1,2,1,3,0,2,0,17,25,1.95,0,0,2.16,2,0
5487,798,3,1,1,2,1,3,0,2,0,17,25,1.22,0.6,0,2.57,0,0
5487,798,3,1,1,2,1,3,0,2,0,17,25,1.4,0.2,2,1.09,1,1
5487,798,3,1,1,2,1,3,0,2,0,17,25,1.5,0,0,3.51,2,0
5488,798,3,1,1,2,1,3,0,2,0,17,25,1.46,0.6,0,2.57,0,0
5488,798,3,1,1,2,1,3,0,2,0,17,25,1.74,0.1,2,0.95,1,1
5488,798,3,1,1,2,1,3,0,2,0,17,25,1.2,0,0,2.7,2,0
5489,798,3,1,1,2,1,3,0,2,0,17,25,1.22,1.2,0,2.57,0,0
5489,798,3,1,1,2,1,3,0,2,0,17,25,1.5,0.2,2,0.84,1,1
5489,798,3,1,1,2,1,3,0,2,0,17,25,1.95,0,0,2.7,2,0
5490,798,3,1,1,2,1,3,0,2,0,17,25,1.46,0.3,0,2.83,0,0
5490,798,3,1,1,2,1,3,0,2,0,17,25,2.07,0.2,2,1.09,1,1
5490,798,3,1,1,2,1,3,0,2,0,17,25,1.95,0,0,2.7,2,0
5491,799,3,1,1,3,0,2,1,2,0,1,25,1.26,1.2,0,2.55,0,0
5491,799,3,1,1,3,0,2,1,2,0,1,25,1.37,0.3,2,0.77,1,1
5491,799,3,1,1,3,0,2,1,2,0,1,25,1.3,0,0,2,2,0
5492,799,3,1,1,3,0,2,1,2,0,1,25,0.94,1.2,0,1.94,0,0
5492,799,3,1,1,3,0,2,1,2,0,1,25,1.09,0.3,2,0.85,1,1
5492,799,3,1,1,3,0,2,1,2,0,1,25,1.04,0,0,2.6,2,0
5493,799,3,1,1,3,0,2,1,2,0,1,25,0.94,1.2,0,2.55,0,0
5493,799,3,1,1,3,0,2,1,2,0,1,25,1.18,0.2,2,0.95,1,1
5493,799,3,1,1,3,0,2,1,2,0,1,25,1.04,0,0,1.6,2,0
5494,799,3,1,1,3,0,2,1,2,0,1,25,0.94,0.6,0,2.14,0,0
5494,799,3,1,1,3,0,2,1,2,0,1,25,1.18,0.1,2,0.95,1,1
5494,799,3,1,1,3,0,2,1,2,0,1,25,1.69,0,0,2.6,2,0
5495,799,3,1,1,3,0,2,1,2,0,1,25,1.05,1.2,0,2.14,0,0
5495,799,3,1,1,3,0,2,1,2,0,1,25,1.18,0.3,2,0.95,1,1
5495,799,3,1,1,3,0,2,1,2,0,1,25,1.69,0,0,1.6,2,0
5496,799,3,1,1,3,0,2,1,2,0,1,25,1.05,0.6,0,1.94,0,0
5496,799,3,1,1,3,0,2,1,2,0,1,25,1.18,0.2,2,0.95,1,1
5496,799,3,1,1,3,0,2,1,2,0,1,25,1.3,0,0,2.6,2,0
5497,799,3,1,1,3,0,2,1,2,0,1,25,1.26,0.6,0,1.94,0,0
5497,799,3,1,1,3,0,2,1,2,0,1,25,1.46,0.1,2,0.85,1,1
5497,799,3,1,1,3,0,2,1,2,0,1,25,1.04,0,0,2,2,0
5498,799,3,1,1,3,0,2,1,2,0,1,25,1.05,1.2,0,1.94,0,0
5498,799,3,1,1,3,0,2,1,2,0,1,25,1.27,0.2,2,0.77,1,1
5498,799,3,1,1,3,0,2,1,2,0,1,25,1.69,0,0,2,2,0
5499,799,3,1,1,3,0,2,1,2,0,1,25,1.26,0.3,0,2.14,0,0
5499,799,3,1,1,3,0,2,1,2,0,1,25,1.68,0.2,2,0.95,1,1
5499,799,3,1,1,3,0,2,1,2,0,1,25,1.69,0,0,2,2,0
5500,800,3,1,1,3,0,2,1,3,0,1,22,1.16,1.2,0,3.13,0,0
5500,800,3,1,1,3,0,2,1,3,0,1,22,1.27,0.3,2,1.53,1,0
5500,800,3,1,1,3,0,2,1,3,0,1,22,1.5,0,0,2,2,1
5501,800,3,1,1,3,0,2,1,3,0,1,22,0.87,1.2,0,2.44,0,0
5501,800,3,1,1,3,0,2,1,3,0,1,22,1.05,0.3,2,1.59,1,1
5501,800,3,1,1,3,0,2,1,3,0,1,22,1.2,0,0,2.6,2,0
5502,800,3,1,1,3,0,2,1,3,0,1,22,0.87,1.2,0,3.13,0,0
5502,800,3,1,1,3,0,2,1,3,0,1,22,1.09,0.2,2,1.67,1,0
5502,800,3,1,1,3,0,2,1,3,0,1,22,1.2,0,0,1.6,2,1
5503,800,3,1,1,3,0,2,1,3,0,1,22,0.87,0.6,0,2.67,0,0
5503,800,3,1,1,3,0,2,1,3,0,1,22,1.09,0.1,2,1.67,1,1
5503,800,3,1,1,3,0,2,1,3,0,1,22,1.95,0,0,2.6,2,0
5504,800,3,1,1,3,0,2,1,3,0,1,22,0.97,1.2,0,2.67,0,0
5504,800,3,1,1,3,0,2,1,3,0,1,22,1.09,0.3,2,1.67,1,0
5504,800,3,1,1,3,0,2,1,3,0,1,22,1.95,0,0,1.6,2,1
5505,800,3,1,1,3,0,2,1,3,0,1,22,0.97,0.6,0,2.44,0,0
5505,800,3,1,1,3,0,2,1,3,0,1,22,1.09,0.2,2,1.67,1,1
5505,800,3,1,1,3,0,2,1,3,0,1,22,1.5,0,0,2.6,2,0
5506,800,3,1,1,3,0,2,1,3,0,1,22,1.16,0.6,0,2.44,0,0
5506,800,3,1,1,3,0,2,1,3,0,1,22,1.33,0.1,2,1.59,1,1
5506,800,3,1,1,3,0,2,1,3,0,1,22,1.2,0,0,2,2,0
5507,800,3,1,1,3,0,2,1,3,0,1,22,0.97,1.2,0,2.44,0,0
5507,800,3,1,1,3,0,2,1,3,0,1,22,1.12,0.2,2,1.53,1,1
5507,800,3,1,1,3,0,2,1,3,0,1,22,1.95,0,0,2,2,0
5508,800,3,1,1,3,0,2,1,3,0,1,22,1.16,0.3,0,2.67,0,0
5508,800,3,1,1,3,0,2,1,3,0,1,22,1.5,0.2,2,1.67,1,1
5508,800,3,1,1,3,0,2,1,3,0,1,22,1.95,0,0,2,2,0
5509,801,3,1,1,3,0,3,1,3,0,1,2,0.72,1.2,0,0.92,0,0
5509,801,3,1,1,3,0,3,1,3,0,1,2,0.84,0.2,2,0.37,1,1
5509,801,3,1,1,3,0,3,1,3,0,1,2,0.65,0,0,1.17,2,0
5510,801,3,1,1,3,0,3,1,3,0,1,2,0.72,0.3,0,0.85,0,0
5510,801,3,1,1,3,0,3,1,3,0,1,2,0.78,0.1,2,0.34,1,1
5510,801,3,1,1,3,0,3,1,3,0,1,2,0.84,0,0,1.17,2,0
5511,801,3,1,1,3,0,3,1,3,0,1,2,0.72,0.6,0,1.06,0,0
5511,801,3,1,1,3,0,3,1,3,0,1,2,0.94,0.3,2,0.41,1,0
5511,801,3,1,1,3,0,3,1,3,0,1,2,0.52,0,0,1.17,2,1
5512,801,3,1,1,3,0,3,1,3,0,1,2,0.6,0.3,0,0.85,0,0
5512,801,3,1,1,3,0,3,1,3,0,1,2,0.84,0.2,2,0.37,1,0
5512,801,3,1,1,3,0,3,1,3,0,1,2,0.52,0,0,0.72,2,1
5513,801,3,1,1,3,0,3,1,3,0,1,2,0.54,0.6,0,1.06,0,0
5513,801,3,1,1,3,0,3,1,3,0,1,2,0.65,0.2,2,0.37,1,1
5513,801,3,1,1,3,0,3,1,3,0,1,2,0.84,0,0,0.9,2,0
5514,801,3,1,1,3,0,3,1,3,0,1,2,0.54,1.2,0,0.92,0,0
5514,801,3,1,1,3,0,3,1,3,0,1,2,0.78,0.1,2,0.34,1,0
5514,801,3,1,1,3,0,3,1,3,0,1,2,0.52,0,0,0.9,2,1
5515,801,3,1,1,3,0,3,1,3,0,1,2,0.72,1.2,0,0.85,0,0
5515,801,3,1,1,3,0,3,1,3,0,1,2,0.94,0.1,2,0.41,1,1
5515,801,3,1,1,3,0,3,1,3,0,1,2,0.65,0,0,0.72,2,0
5516,801,3,1,1,3,0,3,1,3,0,1,2,0.54,0.3,0,0.85,0,0
5516,801,3,1,1,3,0,3,1,3,0,1,2,0.68,0.3,2,0.41,1,1
5516,801,3,1,1,3,0,3,1,3,0,1,2,0.65,0,0,0.9,2,0
5517,801,3,1,1,3,0,3,1,3,0,1,2,0.6,0.6,0,1.06,0,0
5517,801,3,1,1,3,0,3,1,3,0,1,2,0.74,0.1,2,0.34,1,1
5517,801,3,1,1,3,0,3,1,3,0,1,2,0.65,0,0,0.72,2,0
5518,802,3,1,1,3,0,3,1,3,0,1,25,1.05,0.3,0,2.53,0,0
5518,802,3,1,1,3,0,3,1,3,0,1,25,1.18,0.1,2,0.98,1,1
5518,802,3,1,1,3,0,3,1,3,0,1,25,1.28,0,0,2.2,2,0
5519,802,3,1,1,3,0,3,1,3,0,1,25,1.05,1.2,0,2.53,0,0
5519,802,3,1,1,3,0,3,1,3,0,1,25,1.46,0.1,2,0.88,1,1
5519,802,3,1,1,3,0,3,1,3,0,1,25,2.08,0,0,2.86,2,0
5520,802,3,1,1,3,0,3,1,3,0,1,25,0.94,0.3,0,2.53,0,0
5520,802,3,1,1,3,0,3,1,3,0,1,25,1.37,0.2,2,0.8,1,1
5520,802,3,1,1,3,0,3,1,3,0,1,25,1.6,0,0,2.86,2,0
5521,802,3,1,1,3,0,3,1,3,0,1,25,0.94,0.6,0,1.93,0,0
5521,802,3,1,1,3,0,3,1,3,0,1,25,1.37,0.3,2,0.8,1,1
5521,802,3,1,1,3,0,3,1,3,0,1,25,2.08,0,0,1.76,2,0
5522,802,3,1,1,3,0,3,1,3,0,1,25,1.05,0.3,0,2.13,0,0
5522,802,3,1,1,3,0,3,1,3,0,1,25,1.27,0.3,2,0.8,1,1
5522,802,3,1,1,3,0,3,1,3,0,1,25,1.28,0,0,2.86,2,0
5523,802,3,1,1,3,0,3,1,3,0,1,25,0.94,0.3,0,2.13,0,0
5523,802,3,1,1,3,0,3,1,3,0,1,25,1.09,0.1,2,0.88,1,1
5523,802,3,1,1,3,0,3,1,3,0,1,25,1.6,0,0,1.76,2,0
5524,802,3,1,1,3,0,3,1,3,0,1,25,1.26,0.6,0,2.13,0,0
5524,802,3,1,1,3,0,3,1,3,0,1,25,1.37,0.2,2,0.8,1,1
5524,802,3,1,1,3,0,3,1,3,0,1,25,1.28,0,0,1.76,2,0
5525,802,3,1,1,3,0,3,1,3,0,1,25,1.26,0.3,0,2.53,0,0
5525,802,3,1,1,3,0,3,1,3,0,1,25,1.46,0.3,2,0.88,1,1
5525,802,3,1,1,3,0,3,1,3,0,1,25,2.08,0,0,1.76,2,0
5526,802,3,1,1,3,0,3,1,3,0,1,25,1.05,0.6,0,2.13,0,0
5526,802,3,1,1,3,0,3,1,3,0,1,25,1.46,0.3,2,0.88,1,1
5526,802,3,1,1,3,0,3,1,3,0,1,25,1.6,0,0,2.2,2,0
5527,803,3,1,1,3,0,3,1,3,0,9,25,1.09,0.3,0,2.64,0,0
5527,803,3,1,1,3,0,3,1,3,0,9,25,1.22,0.1,2,1.03,1,1
5527,803,3,1,1,3,0,3,1,3,0,9,25,1.2,0,0,2,2,0
5528,803,3,1,1,3,0,3,1,3,0,9,25,1.09,1.2,0,2.64,0,0
5528,803,3,1,1,3,0,3,1,3,0,9,25,1.5,0.1,2,0.93,1,1
5528,803,3,1,1,3,0,3,1,3,0,9,25,1.95,0,0,2.6,2,0
5529,803,3,1,1,3,0,3,1,3,0,9,25,0.98,0.3,0,2.64,0,0
5529,803,3,1,1,3,0,3,1,3,0,9,25,1.4,0.2,2,0.85,1,1
5529,803,3,1,1,3,0,3,1,3,0,9,25,1.5,0,0,2.6,2,0
5530,803,3,1,1,3,0,3,1,3,0,9,25,0.98,0.6,0,2.01,0,0
5530,803,3,1,1,3,0,3,1,3,0,9,25,1.4,0.3,2,0.85,1,1
5530,803,3,1,1,3,0,3,1,3,0,9,25,1.95,0,0,1.6,2,0
5531,803,3,1,1,3,0,3,1,3,0,9,25,1.09,0.3,0,2.22,0,0
5531,803,3,1,1,3,0,3,1,3,0,9,25,1.33,0.3,2,0.85,1,1
5531,803,3,1,1,3,0,3,1,3,0,9,25,1.2,0,0,2.6,2,0
5532,803,3,1,1,3,0,3,1,3,0,9,25,0.98,0.3,0,2.22,0,0
5532,803,3,1,1,3,0,3,1,3,0,9,25,1.12,0.1,2,0.93,1,1
5532,803,3,1,1,3,0,3,1,3,0,9,25,1.5,0,0,1.6,2,0
5533,803,3,1,1,3,0,3,1,3,0,9,25,1.31,0.6,0,2.22,0,0
5533,803,3,1,1,3,0,3,1,3,0,9,25,1.4,0.2,2,0.85,1,0
5533,803,3,1,1,3,0,3,1,3,0,9,25,1.2,0,0,1.6,2,1
5534,803,3,1,1,3,0,3,1,3,0,9,25,1.31,0.3,0,2.64,0,0
5534,803,3,1,1,3,0,3,1,3,0,9,25,1.5,0.3,2,0.93,1,1
5534,803,3,1,1,3,0,3,1,3,0,9,25,1.95,0,0,1.6,2,0
5535,803,3,1,1,3,0,3,1,3,0,9,25,1.09,0.6,0,2.22,0,0
5535,803,3,1,1,3,0,3,1,3,0,9,25,1.5,0.3,2,0.93,1,1
5535,803,3,1,1,3,0,3,1,3,0,9,25,1.5,0,0,2,2,0
5536,804,3,1,1,3,0,3,1,3,0,22,17,1.09,0.3,0,3.08,0,0
5536,804,3,1,1,3,0,3,1,3,0,22,17,1.22,0.1,2,1.63,1,1
5536,804,3,1,1,3,0,3,1,3,0,22,17,1.24,0,0,2.5,2,0
5537,804,3,1,1,3,0,3,1,3,0,22,17,1.09,1.2,0,3.08,0,0
5537,804,3,1,1,3,0,3,1,3,0,22,17,1.46,0.1,2,1.55,1,1
5537,804,3,1,1,3,0,3,1,3,0,22,17,2.01,0,0,3.25,2,0
5538,804,3,1,1,3,0,3,1,3,0,22,17,0.98,0.3,0,3.08,0,0
5538,804,3,1,1,3,0,3,1,3,0,22,17,1.33,0.2,2,1.49,1,1
5538,804,3,1,1,3,0,3,1,3,0,22,17,1.55,0,0,3.25,2,0
5539,804,3,1,1,3,0,3,1,3,0,22,17,0.98,0.6,0,2.33,0,1
5539,804,3,1,1,3,0,3,1,3,0,22,17,1.33,0.3,2,1.49,1,0
5539,804,3,1,1,3,0,3,1,3,0,22,17,2.01,0,0,2,2,0
5540,804,3,1,1,3,0,3,1,3,0,22,17,1.09,0.3,0,2.58,0,0
5540,804,3,1,1,3,0,3,1,3,0,22,17,1.27,0.3,2,1.49,1,1
5540,804,3,1,1,3,0,3,1,3,0,22,17,1.24,0,0,3.25,2,0
5541,804,3,1,1,3,0,3,1,3,0,22,17,0.98,0.3,0,2.58,0,0
