chid,alt,match,x1,x2,x3,s11,s12,s13,s21,s22,s23,o11,o12,o13,o14,e11,e12,e13,e21,e22,e23,flag
6521,1,0,12,4,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6521,2,1,7,15,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6523,1,1,5,4,1.5,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,tr
6523,2,0,3,17,2.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,tr
6525,1,1,7,5,1.5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,tr
6525,2,0,7,14,2.0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,tr
6526,1,0,17,6,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6526,2,1,10,16,2.75,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6528,1,0,6,4,1.5,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,tr
6528,2,1,4,14,2.0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,tr
6530,1,0,25,6,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
6530,2,1,16,17,3.5,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
6531,1,1,33,5,2.0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6531,2,0,25,17,4.25,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6533,1,1,9,3,1.5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
6533,2,0,8,19,2.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
6534,1,1,32,6,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6534,2,0,33,17,4.25,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6535,1,0,5,7,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
6535,2,1,8,16,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
6536,1,1,8,4,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6536,2,0,7,16,2.75,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6537,1,0,21,6,2.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,tr
6537,2,1,14,15,2.75,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,tr
6538,1,1,8,5,1.5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,tr
6538,2,0,6,15,2.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,tr
6540,1,1,5,6,1.5,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,tr
6540,2,0,3,18,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,tr
6542,1,0,10,5,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
6542,2,1,6,13,2.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
6543,1,1,6,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
6543,2,0,7,15,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
6544,1,0,7,6,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,tr
6544,2,1,5,15,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,tr
6545,1,0,13,5,1.5,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,tr
6545,2,1,9,12,2.75,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,tr
6546,1,0,23,7,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
6546,2,1,18,14,3.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
6551,1,0,6,6,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
6551,2,1,4,14,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
6552,1,0,11,3,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
6552,2,1,10,14,2.75,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
6553,1,1,12,3,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6553,2,0,7,15,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6554,1,0,4,4,1.5,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
6554,2,1,3,16,2.0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
6555,1,0,18,3,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
6555,2,1,10,13,2.75,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
6556,1,1,17,5,1.5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
6556,2,0,13,19,2.75,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
6557,1,1,20,3,1.5,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,tr
6557,2,0,15,17,3.5,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,tr
6558,1,0,7,6,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
6558,2,1,7,15,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
6560,1,1,4,4,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6560,2,0,5,14,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6562,1,1,5,5,2.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,tr
6562,2,0,3,13,2.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,tr
6563,1,0,23,7,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,tr
6563,2,1,20,13,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,tr
6564,1,1,7,5,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
6564,2,0,5,14,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
6565,1,0,4,6,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
6565,2,1,4,15,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
6566,1,1,5,4,1.5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,tr
6566,2,0,3,15,2.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,tr
6567,1,0,5,5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6567,2,1,4,13,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6568,1,0,16,5,1.5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,tr
6568,2,1,13,15,2.75,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,tr
6569,1,1,5,4,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
6569,2,0,4,18,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
6570,1,0,9,6,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
6570,2,1,7,16,2.75,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
6571,1,0,4,5,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6571,2,1,3,14,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6573,1,0,13,4,2.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,tr
6573,2,1,10,13,2.75,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,tr
6574,1,1,15,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
6574,2,0,15,19,2.75,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
6576,1,1,6,3,1.5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,tr
6576,2,0,5,16,2.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,tr
6577,1,0,14,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6577,2,1,12,12,2.75,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6578,1,1,13,3,1.5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,tr
6578,2,0,8,15,2.75,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,tr
6579,1,1,4,5,1.5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,tr
6579,2,0,4,19,2.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,tr
6582,1,1,15,4,1.5,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
6582,2,0,10,20,2.75,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
6583,1,1,19,4,2.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,tr
6583,2,0,15,17,2.75,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,tr
6584,1,1,8,6,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,tr
6584,2,0,7,16,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,tr
6585,1,1,12,8,1.5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,tr
6585,2,0,13,16,2.75,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,tr
6586,1,1,5,4,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6586,2,0,6,13,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6587,1,0,10,6,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
6587,2,1,9,16,2.75,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
6588,1,0,5,6,1.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
6588,2,1,3,16,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
6589,1,1,10,3,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6589,2,0,7,15,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6592,1,0,13,6,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
6592,2,1,6,14,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
6593,1,1,16,3,1.5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,tr
6593,2,0,16,16,2.75,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,tr
6594,1,1,7,5,1.5,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,tr
6594,2,0,6,16,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,tr
6596,1,0,5,6,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6596,2,1,3,11,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6597,1,0,14,5,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
6597,2,1,9,16,2.75,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
6598,1,0,13,7,1.5,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,tr
6598,2,1,11,12,2.75,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,tr
6600,1,0,4,5,1.5,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,tr
6600,2,1,5,15,2.0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,tr
6601,1,0,6,5,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
6601,2,1,3,14,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
6602,1,0,14,5,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
6602,2,1,9,11,2.75,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
6603,1,1,6,3,1.5,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
6603,2,0,7,14,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
6604,1,0,7,4,1.5,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,tr
6604,2,1,5,13,2.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,tr
6605,1,1,19,4,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,tr
6605,2,0,14,12,2.75,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,tr
6606,1,0,14,3,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
6606,2,1,10,13,2.75,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
6607,1,0,15,6,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6607,2,1,10,14,2.75,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6608,1,0,48,6,1.5,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
6608,2,1,36,13,5.0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
6610,1,1,4,6,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
6610,2,0,4,17,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
6611,1,0,8,5,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6611,2,1,9,12,2.75,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6612,1,1,16,5,1.5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
6612,2,0,17,17,3.5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
6613,1,0,18,4,1.5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,tr
6613,2,1,15,14,3.5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,tr
6615,1,0,15,5,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
6615,2,1,8,14,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
6616,1,1,4,2,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6616,2,0,3,15,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6617,1,1,5,5,1.5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,tr
6617,2,0,5,16,2.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,tr
6618,1,0,5,5,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6618,2,1,3,14,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6619,1,0,7,6,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
6619,2,1,4,16,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
6621,1,1,6,5,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6621,2,0,5,16,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6622,1,0,22,4,1.5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,tr
6622,2,1,18,14,3.5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,tr
6623,1,0,12,7,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
6623,2,1,9,16,2.75,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
6624,1,0,7,5,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
6624,2,1,4,13,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
6625,1,0,11,5,1.5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
6625,2,1,8,11,2.75,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
6626,1,1,27,5,1.5,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,tr
6626,2,0,13,16,2.75,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,tr
6627,1,1,25,5,1.5,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
6627,2,0,15,17,2.75,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
6628,1,1,11,6,1.5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,tr
6628,2,0,8,17,2.75,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,tr
6629,1,0,8,5,1.5,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,tr
6629,2,1,6,15,2.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,tr
6630,1,1,7,7,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6630,2,0,4,16,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6631,1,1,27,3,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
6631,2,0,23,15,4.25,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
6632,1,0,6,5,1.5,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,tr
6632,2,1,6,15,2.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,tr
6634,1,0,4,6,1.5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
6634,2,1,4,15,2.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
6635,1,1,10,5,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
6635,2,0,7,16,2.75,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
6636,1,1,11,4,1.5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,tr
6636,2,0,11,13,2.75,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,tr
6637,1,0,5,6,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
6637,2,1,3,15,2.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
6638,1,1,12,4,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
6638,2,0,15,17,2.75,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
6639,1,1,11,6,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6639,2,0,12,16,2.75,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6641,1,1,4,7,1.5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,tr
6641,2,0,4,16,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,tr
6642,1,0,32,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
6642,2,1,27,13,4.25,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
6643,1,0,29,5,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6643,2,1,23,12,3.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6646,1,0,11,6,1.5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,tr
6646,2,1,7,13,2.75,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,tr
6647,1,0,16,5,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
6647,2,1,11,16,2.75,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
6648,1,0,20,5,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6648,2,1,13,16,2.75,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6649,1,0,9,5,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6649,2,1,6,18,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6650,1,0,5,6,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6650,2,1,7,15,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6652,1,1,10,5,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,tr
6652,2,0,7,16,2.75,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,tr
6653,1,1,21,5,2.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,tr
6653,2,0,17,16,3.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,tr
6654,1,0,8,5,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,tr
6654,2,1,5,15,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,tr
6657,1,0,28,7,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6657,2,1,24,17,4.25,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6659,1,1,4,8,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
6659,2,0,3,17,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
6660,1,1,4,5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6660,2,0,3,15,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6661,1,0,7,6,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6661,2,1,5,14,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6662,1,0,12,5,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
6662,2,1,8,18,2.75,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
6663,1,1,15,5,2.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,tr
6663,2,0,10,14,2.75,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,tr
6664,1,0,13,3,1.5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,tr
6664,2,1,10,15,2.75,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,tr
6665,1,1,5,4,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6665,2,0,4,16,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6666,1,0,7,5,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
6666,2,1,6,13,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,tr
6667,1,0,8,5,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
6667,2,1,6,13,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
6668,1,0,9,5,1.5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
6668,2,1,4,18,2.0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
6669,1,0,10,5,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
6669,2,1,7,14,2.75,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
6672,1,0,4,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6672,2,1,4,18,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6673,1,0,7,5,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,tr
6673,2,1,4,13,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,tr
6675,1,1,6,5,1.5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,tr
6675,2,0,4,17,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,tr
6676,1,1,11,6,1.5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,tr
6676,2,0,8,14,2.75,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,tr
6677,1,1,5,4,1.5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,tr
6677,2,0,4,13,2.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,tr
6678,1,1,3,5,2.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,tr
6678,2,0,4,13,2.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,tr
6680,1,0,24,5,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6680,2,1,16,10,3.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6681,1,1,7,6,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6681,2,0,7,17,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
6682,1,1,5,4,1.5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,tr
6682,2,0,4,16,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,tr
6683,1,1,3,5,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6683,2,0,4,15,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6685,1,1,9,5,1.5,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,tr
6685,2,0,6,15,2.0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,tr
6686,1,1,4,4,2.0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,tr
6686,2,0,4,12,2.0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,tr
6688,1,1,6,4,2.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,tr
6688,2,0,3,12,2.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,tr
6689,1,1,8,5,1.5,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,tr
6689,2,0,5,18,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,tr
6690,1,1,10,3,1.5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
6690,2,0,5,16,2.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
6691,1,0,14,5,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6691,2,1,12,15,2.75,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
6692,1,1,9,5,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6692,2,0,8,18,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
6694,1,1,7,4,2.0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,tr
6694,2,0,4,18,2.0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,tr
6695,1,1,9,4,2.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,tr
6695,2,0,7,17,2.75,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,tr
6698,1,1,9,3,1.5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,tr
6698,2,0,8,17,2.75,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,tr
6699,1,1,7,6,1.5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,tr
6699,2,0,7,16,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,tr
6700,1,0,4,5,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
6700,2,1,4,15,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
