chid,alt,x1,x2,x3,s1,s2,e1,e2,o1,dist,LC,utility,match
6770,0,9,4,1.5,s12,s23,e13,e21,o11,4.98,3,-1.729488816,1
6770,1,8,14,2,s12,s23,e13,e21,o11,4.98,3,-2.470840126,0
6771,0,18,3,1.5,s12,s21,e12,e22,o14,7.42,1,-2.640003125,0
6771,1,10,13,2.75,s12,s21,e12,e22,o14,7.42,1,-2.384481093,1
6772,0,4,6,1.5,s11,s21,e12,e23,o13,2.85,3,-1.209683209,1
6772,1,5,17,2,s11,s21,e12,e23,o13,2.85,3,-1.925991996,0
6773,0,19,4,1.5,s12,s21,e11,e21,o12,7.88,1,-2.930236922,0
6773,1,12,16,2.75,s12,s21,e11,e21,o12,7.88,1,-2.055700711,1
6774,0,4,5,2,s11,s21,e11,e22,o12,3.65,3,-1.233338868,0
6774,1,5,17,2,s11,s21,e11,e22,o12,3.65,3,-1.176712386,1
6775,0,23,4,2,s12,s21,e12,e22,o11,13.29,1,-3.617505984,1
6775,1,20,15,3.5,s12,s21,e12,e22,o11,13.29,1,-4.1577787,0
6776,0,21,6,1.5,s12,s21,e12,e23,o13,7.89,1,-3.577393173,0
6776,1,12,16,2.75,s12,s21,e12,e23,o13,7.89,1,-2.841715154,1
6777,0,20,5,2,s11,s21,e13,e22,o11,7.98,3,-2.972741162,0
6777,1,12,13,2.75,s11,s21,e13,e22,o11,7.98,3,-2.513025433,1
6778,0,5,4,1.5,s12,s21,e12,e21,o12,2.53,1,-1.211529949,1
6778,1,4,19,2,s12,s21,e12,e21,o12,2.53,1,-2.107721445,0
6779,0,11,6,1.5,s11,s21,e11,e22,o14,5.13,3,-2.123577967,0
6779,1,8,14,2.75,s11,s21,e11,e22,o14,5.13,3,-1.294132709,1
6780,0,9,4,1.5,s11,s23,e12,e22,o12,4.23,2,-1.770648818,1
6780,1,6,12,2,s11,s23,e12,e22,o12,4.23,2,-2.582186986,0
6781,0,42,4,1.5,s12,s21,e11,e22,o14,16.37,1,-5.916800257,0
6781,1,24,14,4.25,s12,s21,e11,e22,o14,16.37,1,-3.332713171,1
6782,0,4,4,1.5,s11,s21,e12,e22,o12,2.49,3,-1.039575341,1
6782,1,4,20,2,s11,s21,e12,e22,o12,2.49,3,-2.27202531,0
6783,0,8,4,1.5,s11,s21,e12,e22,o12,4.47,3,-1.419233048,1
6783,1,7,15,2,s11,s21,e12,e22,o12,4.47,3,-1.980127151,0
6784,0,13,5,1.5,s12,s21,e12,e22,o12,5.76,1,-2.583457044,0
6784,1,8,15,2.75,s12,s21,e12,e22,o12,5.76,1,-2.200601693,1
6785,0,15,4,1.5,s11,s21,e12,e22,o12,7.11,3,-2.053786377,0
6785,1,11,12,2.75,s11,s21,e12,e22,o12,7.11,3,-1.872171802,1
6786,0,5,5,1.5,s11,s21,e12,e22,o13,3.5,3,-1.303840385,1
6786,1,6,13,2,s11,s21,e12,e22,o13,3.5,3,-1.670182237,0
6787,0,3,5,1.5,s11,s21,e11,e22,o13,3.54,3,-1.001562361,1
6787,1,5,17,2,s11,s21,e11,e22,o13,3.54,3,-1.468411603,0
6788,0,19,3,1.5,s12,s21,e11,e22,o13,6.77,1,-2.845736781,0
6788,1,11,14,2.75,s12,s21,e11,e22,o13,6.77,1,-1.564320155,1
6789,0,12,5,1.5,s12,s21,e11,e22,o12,6.5,1,-2.299934071,0
6789,1,9,11,2.75,s12,s21,e11,e22,o12,6.5,1,-0.951954555,1
6790,0,12,5,1.5,s12,s21,e13,e22,o13,4.21,1,-2.266913565,1
6790,1,7,13,2,s12,s21,e13,e22,o13,4.21,1,-2.462131816,0
6791,0,10,4,1.5,s12,s21,e12,e23,o12,4.15,1,-1.960624796,0
6791,1,6,16,2,s12,s21,e12,e23,o12,4.15,1,-1.737132835,1
6792,0,5,5,1.5,s11,s21,e11,e22,o14,2.55,2,-1.982844515,1
6792,1,3,14,2,s11,s21,e11,e22,o14,2.55,2,-2.02242493,0
6793,0,41,5,2,s11,s21,e13,e22,o12,22.32,3,-4.90251742,0
6793,1,32,9,5,s11,s21,e13,e22,o12,22.32,3,-4.274533284,1
6794,0,16,3,1.5,s12,s21,e12,e21,o12,6.49,1,-2.399258859,1
6794,1,9,15,2.75,s12,s21,e12,e21,o12,6.49,1,-2.546012215,0
6795,0,11,5,1.5,s11,s23,e11,e22,o12,7.61,2,-2.386838553,1
6795,1,11,18,2.75,s11,s23,e11,e22,o12,7.61,2,-3.907359816,0
6796,0,33,5,1.5,s11,s23,e12,e22,o11,14.02,2,-4.484934528,1
6796,1,24,18,3.5,s11,s23,e12,e22,o11,14.02,2,-6.07348761,0
6797,0,47,5,1.5,s13,s21,e12,e23,o12,20.65,3,-5.482302722,0
6797,1,30,17,5,s13,s21,e12,e23,o12,20.65,3,-4.660988385,1
6798,0,5,5,2,s11,s23,e11,e22,o12,2,2,-1.958798167,0
6798,1,3,13,2,s11,s23,e11,e22,o12,2,2,-1.826696026,1
6799,0,12,5,1.5,s11,s21,e13,e22,o12,6.56,3,-1.940292673,1
6799,1,9,18,2.75,s11,s21,e13,e22,o12,6.56,3,-3.244205636,0
6800,0,3,5,2,s12,s21,e11,e21,o13,2.13,1,-1.300761825,0
6800,1,3,16,2,s12,s21,e11,e21,o13,2.13,1,-0.963641625,1
6801,0,11,5,1.5,s12,s21,e11,e22,o13,4.82,1,-2.157404056,0
6801,1,7,13,2,s12,s21,e11,e22,o13,4.82,1,-1.029251652,1
6802,0,39,5,2,s13,s23,e12,e21,o13,14.81,3,-5.039724807,0
6802,1,22,13,3.5,s13,s23,e12,e21,o13,14.81,3,-3.647337043,1
6803,0,21,7,2,s11,s23,e12,e22,o13,9.25,2,-4.02622565,1
6803,1,15,16,2.75,s11,s23,e12,e22,o13,9.25,2,-4.762175591,0
6804,0,10,4,1.5,s11,s21,e11,e23,o11,5.19,3,-1.714156797,0
6804,1,8,14,2.75,s11,s21,e11,e23,o11,5.19,3,-0.751745293,1
6805,0,22,5,1.5,s11,s21,e12,e21,o12,9.4,3,-2.985907761,1
6805,1,14,16,2.75,s11,s21,e12,e21,o12,9.4,3,-3.013310549,0
6806,0,5,5,1.5,s11,s21,e12,e23,o12,3.03,3,-1.286782026,1
6806,1,4,19,2,s11,s21,e12,e23,o12,3.03,3,-2.122518085,0
6807,0,8,6,1.5,s11,s21,e13,e22,o11,3.39,3,-1.828951734,1
6807,1,5,21,2,s11,s21,e13,e22,o11,3.39,3,-2.983681515,0
6808,0,5,4,2,s13,s21,e11,e22,o12,2.14,3,-1.464355387,0
6808,1,3,13,2,s13,s21,e11,e22,o12,2.14,3,-0.616136296,1
6809,0,4,7,1.5,s12,s21,e11,e22,o13,2.01,1,-1.716009314,0
6809,1,3,15,2,s12,s21,e11,e22,o13,2.01,1,-0.840026439,1
6810,0,12,5,2,s12,s21,e12,e22,o11,5.29,1,-2.219430765,0
6810,1,7,16,2.75,s12,s21,e12,e22,o11,5.29,1,-2.075546453,1
6811,0,40,7,1.5,s12,s21,e12,e21,o12,19.97,1,-6.172595633,0
6811,1,33,16,4.25,s12,s21,e12,e21,o12,19.97,1,-5.66155137,1
6812,0,11,6,1.5,s11,s21,e11,e22,o13,5.65,3,-1.979187001,0
6812,1,9,15,2.75,s11,s21,e11,e22,o13,5.65,3,-1.405998535,1
6813,0,6,4,2,s12,s21,e12,e21,o12,2.9,2,-1.367693866,1
6813,1,5,16,2,s12,s21,e12,e21,o12,2.9,2,-3.594883741,0
6814,0,7,6,1.5,s12,s21,e12,e22,o11,3.18,3,-1.885566136,0
6814,1,5,13,2,s12,s21,e12,e22,o11,3.18,3,-1.681247145,1
6815,0,7,2,1.5,s11,s21,e13,e22,o13,4.24,3,-1.033727159,1
6815,1,7,18,2,s11,s21,e13,e22,o13,4.24,3,-2.905184023,0
6816,0,14,3,1.5,s12,s21,e11,e23,o11,8.4,3,-1.763769981,1
6816,1,12,16,2.75,s12,s21,e11,e23,o11,8.4,3,-1.882955743,0
6817,0,15,3,1.5,s12,s21,e13,e21,o11,6.68,1,-2.393056805,1
6817,1,9,15,2.75,s12,s21,e13,e21,o11,6.68,1,-3.014744347,0
6818,0,11,4,1.5,s12,s21,e12,e22,o13,4.64,1,-1.907070243,0
6818,1,7,13,2,s12,s21,e12,e22,o13,4.64,1,-1.857690194,1
6819,0,5,4,1.5,s11,s21,e12,e22,o13,3.79,3,-1.045377538,1
6819,1,5,13,2,s11,s21,e12,e22,o13,3.79,3,-1.50050988,0
6820,0,4,5,1.5,s12,s21,e12,e22,o13,2.04,1,-1.395843857,1
6820,1,3,18,2,s12,s21,e12,e22,o13,2.04,1,-1.798819218,0
6821,0,14,4,1.5,s11,s21,e11,e22,o11,7.89,3,-2.025972186,0
6821,1,12,15,2.75,s11,s21,e11,e22,o11,7.89,3,-1.886238729,1
6822,0,7,4,1.5,s12,s21,e13,e23,o12,3.24,1,-1.533795411,1
6822,1,5,13,2,s12,s21,e13,e23,o12,3.24,1,-1.658787421,0
6823,0,4,6,1.5,s11,s23,e12,e23,o12,2.16,2,-1.864307531,1
6823,1,3,15,2,s11,s23,e12,e23,o12,2.16,2,-3.366969895,0
6824,0,12,5,1.5,s12,s21,e11,e22,o12,6.54,1,-2.449943402,0
6824,1,10,14,2.75,s12,s21,e11,e22,o12,6.54,1,-1.372942012,1
6825,0,7,6,1.5,s12,s21,e13,e22,o12,4.3,1,-1.852439507,1
6825,1,7,12,2,s12,s21,e13,e22,o12,4.3,1,-1.910608862,0
6826,0,3,4,1.5,s11,s22,e12,e22,o13,2.1,3,-1.004457723,1
6826,1,3,16,2,s11,s22,e12,e22,o13,2.1,3,-1.709221889,0
6827,0,12,5,1.5,s12,s21,e13,e23,o12,6.62,1,-2.360582678,0
6827,1,9,13,2.75,s12,s21,e13,e23,o12,6.62,1,-2.308121059,1
6828,0,15,5,1.5,s12,s21,e12,e22,o13,6.29,1,-3.165209469,0
6828,1,10,14,2.75,s12,s21,e12,e22,o13,6.29,1,-2.415472732,1
6829,0,10,4,1.5,s12,s21,e11,e23,o13,3.57,1,-1.80651789,0
6829,1,5,16,2,s12,s21,e11,e23,o13,3.57,1,-1.028888216,1
6830,0,31,4,2,s12,s21,e12,e22,o12,14.6,2,-3.968164193,1
6830,1,22,15,3.5,s12,s21,e12,e22,o12,14.6,2,-4.987748813,0
6831,0,4,6,1.5,s12,s21,e12,e21,o13,2.08,1,-1.402495553,1
6831,1,3,17,2,s12,s21,e12,e21,o13,2.08,1,-1.884270153,0
6832,0,6,6,1.5,s11,s21,e11,e22,o13,2.11,3,-1.609343412,0
6832,1,3,14,2,s11,s21,e11,e22,o13,2.11,3,-0.567943424,1
6833,0,11,6,2,s12,s21,e12,e22,o12,4.56,1,-2.58028088,0
6833,1,7,16,2,s12,s21,e12,e22,o12,4.56,1,-2.224537164,1
6834,0,4,6,1.5,s12,s21,e12,e21,o13,2.51,1,-1.825258776,0
6834,1,3,16,2,s12,s21,e12,e21,o13,2.51,1,-1.783329492,1
6835,0,4,6,2,s11,s21,e12,e23,o11,2.41,3,-1.299156163,0
6835,1,4,12,2,s11,s21,e12,e23,o11,2.41,3,-1.086871319,1
6836,0,10,4,1.5,s12,s21,e12,e23,o12,5.35,1,-1.885356228,1
6836,1,7,16,2.75,s12,s21,e12,e23,o12,5.35,1,-2.117016503,0
6837,0,5,4,2,s11,s23,e11,e22,o12,4.31,2,-1.393305168,1
6837,1,7,17,2,s11,s23,e11,e22,o12,4.31,2,-3.192864717,0
6838,0,7,6,2,s12,s21,e11,e22,o13,3.29,1,-1.704766636,0
6838,1,5,18,2,s12,s21,e11,e22,o13,3.29,1,-1.378393189,1
6839,0,24,6,2,s11,s21,e12,e22,o12,10.94,3,-3.424761346,0
6839,1,18,14,3.5,s11,s21,e12,e22,o12,10.94,3,-2.972804249,1
6840,0,15,5,1.5,s11,s22,e12,e22,o13,8.75,2,-2.587185507,1
6840,1,13,17,2.75,s11,s22,e12,e22,o13,8.75,2,-4.670801346,0
6841,0,10,4,1.5,s11,s21,e13,e22,o13,4.7,3,-1.620836545,1
6841,1,7,15,2,s11,s21,e13,e22,o13,4.7,3,-2.570456694,0
6842,0,5,5,1.5,s11,s22,e12,e21,o11,2.33,2,-1.950886268,1
6842,1,3,12,2,s11,s22,e12,e21,o11,2.33,2,-2.564146429,0
6843,0,14,6,1.5,s11,s21,e11,e23,o11,6.6,3,-2.547834351,0
6843,1,10,10,2.75,s11,s21,e11,e23,o11,6.6,3,-0.643375124,1
6844,0,12,4,1.5,s12,s22,e11,e22,o11,5.88,1,-2.319994841,0
6844,1,9,14,2.75,s12,s22,e11,e22,o11,5.88,1,-1.342312971,1
6845,0,11,3,1.5,s12,s21,e11,e22,o13,3.77,1,-1.838876692,0
6845,1,5,16,2,s12,s21,e11,e22,o13,3.77,1,-1.236807444,1
6846,0,21,4,1.5,s13,s21,e12,e23,o12,12.34,3,-2.62755666,1
6846,1,18,15,3.5,s13,s21,e12,e23,o12,12.34,3,-2.797189014,0
6847,0,4,5,1.5,s11,s23,e11,e21,o12,2.63,2,-1.954462461,1
6847,1,4,19,2,s11,s23,e11,e21,o12,2.63,2,-3.573008004,0
6848,0,15,4,1.5,s12,s21,e11,e23,o11,8.51,1,-2.647369304,0
6848,1,14,16,2.75,s12,s21,e11,e23,o11,8.51,1,-2.23097174,1
6849,0,4,4,2,s12,s21,e11,e22,o11,2.25,1,-1.102430836,0
6849,1,4,16,2,s12,s21,e11,e22,o11,2.25,1,-1.072229595,1
6850,0,10,4,2,s11,s21,e12,e21,o13,3.95,3,-1.730835364,0
6850,1,6,13,2,s11,s21,e12,e21,o13,3.95,3,-1.62444845,1
6851,0,15,4,1.5,s11,s21,e13,e21,o12,7.28,3,-2.075058261,1
6851,1,12,15,2.75,s11,s21,e13,e21,o12,7.28,3,-3.113494515,0
6852,0,6,4,2,s12,s21,e11,e22,o13,5.16,1,-1.408052915,1
6852,1,7,16,2.75,s12,s21,e11,e22,o13,5.16,1,-1.438440211,0
6853,0,10,4,1.5,s11,s21,e12,e21,o13,3.46,3,-1.762304942,1
6853,1,5,15,2,s11,s21,e12,e21,o13,3.46,3,-2.060365178,0
6854,0,10,4,1.5,s12,s21,e11,e23,o12,3.92,1,-1.982323466,0
6854,1,6,19,2,s12,s21,e11,e23,o12,3.92,1,-1.441633477,1
6855,0,5,5,1.5,s11,s21,e11,e22,o13,2.65,3,-1.361584003,1
6855,1,4,18,2,s11,s21,e11,e22,o13,2.65,3,-1.375972994,0
6856,0,7,4,1.5,s11,s21,e11,e21,o11,3.08,3,-1.597888929,0
6856,1,4,14,2,s11,s21,e11,e21,o11,3.08,3,-0.749752685,1
6857,0,2,4,1.5,s11,s23,e11,e22,o11,2.3,2,-1.145383776,1
6857,1,3,15,2,s11,s23,e11,e22,o11,2.3,2,-2.557915013,0
6858,0,4,6,1.5,s11,s21,e11,e22,o12,3.2,3,-1.698459155,0
6858,1,5,11,2,s11,s21,e11,e22,o12,3.2,3,-0.258283394,1
6859,0,7,6,2,s12,s21,e12,e23,o12,3.39,1,-1.485522624,1
6859,1,5,16,2,s12,s21,e12,e23,o12,3.39,1,-1.793869896,0
6860,0,10,5,1.5,s12,s21,e12,e22,o12,4.48,1,-2.258500082,0
6860,1,6,13,2,s12,s21,e12,e22,o12,4.48,1,-1.503935857,1
6861,0,10,4,2,s13,s21,e11,e22,o13,4.61,3,-1.456189602,0
6861,1,7,15,2,s13,s21,e11,e22,o13,4.61,3,-0.996069669,1
6862,0,9,4,1.5,s12,s21,e12,e22,o11,3.76,1,-1.839596655,1
6862,1,6,15,2,s12,s21,e12,e22,o11,3.76,1,-2.077720473,0
6863,0,6,6,1.5,s12,s21,e12,e21,o12,3.81,1,-1.636307051,1
6863,1,6,18,2,s12,s21,e12,e21,o12,3.81,1,-2.444262308,0
6864,0,12,5,2,s11,s21,e12,e22,o12,6.7,3,-2.292632664,0
6864,1,11,13,2.75,s11,s21,e12,e22,o12,6.7,3,-2.105654042,1
6865,0,24,6,2,s11,s21,e11,e23,o13,10.39,3,-3.542997081,0
6865,1,15,15,3.5,s11,s21,e11,e23,o13,10.39,3,-1.853838183,1
6866,0,8,3,1.5,s11,s21,e13,e23,o13,3.54,3,-1.461503568,1
6866,1,6,16,2,s11,s21,e13,e23,o13,3.54,3,-2.397331685,0
6867,0,6,6,1.5,s12,s22,e11,e22,o14,4.08,1,-1.563583925,0
6867,1,6,16,2,s12,s22,e11,e22,o14,4.08,1,-1.499234989,1
6868,0,26,3,1.5,s12,s21,e12,e22,o13,10.28,3,-3.179474929,0
6868,1,16,13,3.5,s12,s21,e12,e22,o13,10.28,3,-2.704955876,1
6869,0,23,4,1.5,s11,s21,e12,e23,o13,9.56,3,-2.846932562,1
6869,1,15,18,2.75,s11,s21,e12,e23,o13,9.56,3,-3.176973431,0
6870,0,9,3,1.5,s11,s21,e12,e22,o14,4.98,3,-1.5603611,1
6870,1,8,15,2,s11,s21,e12,e22,o14,4.98,3,-2.168499277,0
6871,0,10,3,1.5,s11,s21,e11,e22,o12,4.71,3,-1.60540009,0
6871,1,7,13,2,s11,s21,e11,e22,o12,4.71,3,-1.014308296,1
6872,0,6,3,1.5,s13,s22,e12,e22,o12,2.59,3,-1.148260108,1
6872,1,4,18,2,s13,s22,e12,e22,o12,2.59,3,-2.309243057,0
6873,0,15,3,1.5,s12,s21,e11,e21,o14,8.24,1,-2.537501831,0
6873,1,12,14,2.75,s12,s21,e11,e21,o14,8.24,1,-1.590856166,1
6874,0,18,6,1.5,s12,s21,e11,e21,o12,9.84,3,-2.529070856,0
6874,1,15,13,2.75,s12,s21,e11,e21,o12,9.84,3,-1.925990354,1
6875,0,21,4,2,s12,s23,e11,e22,o13,8.52,1,-3.260308536,0
6875,1,15,14,2.75,s12,s23,e11,e22,o13,8.52,1,-2.188238181,1
6876,0,27,4,1.5,s11,s23,e11,e21,o13,14.51,2,-3.702013467,1
6876,1,23,15,3.5,s11,s23,e11,e21,o13,14.51,2,-4.6533226,0
6877,0,5,5,1.5,s11,s21,e11,e22,o13,2,3,-1.357866175,0
6877,1,3,15,2,s11,s21,e11,e22,o13,2,3,-0.986078352,1
6878,0,4,5,1.5,s12,s21,e12,e23,o11,2.12,1,-1.43882161,1
6878,1,3,17,2,s12,s21,e12,e23,o11,2.12,1,-1.685621475,0
6879,0,8,4,1.5,s12,s22,e11,e21,o13,3.7,1,-1.917697311,0
6879,1,6,15,2,s12,s22,e11,e21,o13,3.7,1,-1.375302506,1
6880,0,9,3,1.5,s13,s21,e12,e22,o14,3.87,3,-1.409421469,1
6880,1,7,18,2,s13,s21,e12,e22,o14,3.87,3,-2.464436944,0
6881,0,6,4,1.5,s12,s21,e11,e23,o11,2.39,1,-1.408985722,0
6881,1,3,15,2,s12,s21,e11,e23,o11,2.39,1,-0.51780684,1
6882,0,26,4,1.5,s12,s21,e11,e22,o13,12.99,1,-4.006754175,0
6882,1,20,16,3.5,s12,s21,e11,e22,o13,12.99,1,-3.109924017,1
6883,0,8,4,1.5,s12,s21,e12,e23,o12,4.28,1,-1.515622691,1
6883,1,6,21,2,s12,s21,e12,e23,o12,4.28,1,-2.889167389,0
6884,0,15,5,1.5,s12,s23,e13,e21,o13,6,1,-2.819921629,1
6884,1,10,14,2.75,s12,s23,e13,e21,o13,6,1,-2.885319534,0
6885,0,12,5,2,s12,s21,e12,e22,o13,4.7,1,-2.378629846,0
6885,1,8,14,2,s12,s21,e12,e22,o13,4.7,1,-2.118734581,1
6886,0,7,4,1.5,s12,s23,e13,e22,o12,3.25,1,-1.480159164,1
6886,1,5,14,2,s12,s23,e13,e22,o12,3.25,1,-1.942379436,0
6887,0,31,5,1.5,s12,s21,e12,e22,o13,13.21,1,-4.711442536,0
6887,1,20,13,3.5,s12,s21,e12,e22,o13,13.21,1,-3.647822144,1
6888,0,20,5,1.5,s11,s23,e12,e22,o13,8.34,2,-3.423937813,1
6888,1,12,17,2.75,s11,s23,e12,e22,o13,8.34,2,-4.543665031,0
6889,0,17,4,2,s12,s21,e11,e22,o13,8.59,1,-3.138457106,0
6889,1,11,22,2.75,s12,s21,e11,e22,o13,8.59,1,-2.732570423,1
6890,0,12,6,1.5,s13,s21,e12,e22,o11,6.2,3,-2.43369071,0
6890,1,9,14,2.75,s13,s21,e12,e22,o11,6.2,3,-2.056246021,1
6891,0,9,6,1.5,s12,s21,e12,e23,o13,7.45,1,-2.003744808,1
6891,1,11,15,2.75,s12,s21,e12,e23,o13,7.45,1,-2.689447851,0
6892,0,9,6,1.5,s12,s23,e11,e21,o11,4.99,3,-1.828481219,0
6892,1,8,16,2,s12,s23,e11,e21,o11,4.99,3,-1.775663817,1
6893,0,12,4,2,s12,s21,e13,e22,o13,5.68,1,-2.439438311,1
6893,1,8,15,2.75,s12,s21,e13,e22,o13,5.68,1,-2.668108947,0
6894,0,5,5,2,s12,s21,e11,e22,o14,2.81,1,-1.418171345,0
6894,1,5,14,2,s12,s21,e11,e22,o14,2.81,1,-0.595719087,1
6895,0,7,5,1.5,s12,s21,e11,e21,o12,4.79,1,-1.561636406,1
6895,1,7,18,2,s12,s21,e11,e21,o12,4.79,1,-1.772423862,0
6896,0,17,5,1.5,s13,s21,e12,e22,o13,7.13,3,-2.60903112,0
6896,1,11,15,2.75,s13,s21,e12,e22,o13,7.13,3,-2.387826797,1
6897,0,11,6,1.5,s11,s21,e12,e23,o12,7.3,3,-2.007432876,1
6897,1,10,16,2.75,s11,s21,e12,e23,o12,7.3,3,-2.275922993,0
6898,0,10,6,1.5,s12,s21,e12,e21,o12,4.4,1,-2.403761756,0
6898,1,6,12,2,s12,s21,e12,e21,o12,4.4,1,-1.471691599,1
6899,0,6,4,1.5,s13,s21,e12,e22,o14,3.02,3,-1.258809486,1
6899,1,5,13,2,s13,s21,e12,e22,o14,3.02,3,-1.401226563,0
6900,0,8,3,1.5,s11,s21,e11,e23,o13,3.68,3,-1.212075452,1
6900,1,5,17,2,s11,s21,e11,e23,o13,3.68,3,-1.347283336,0
6901,0,3,5,1.5,s12,s21,e12,e23,o13,2.45,1,-1.066593935,1
6901,1,4,17,2,s12,s21,e12,e23,o13,2.45,1,-1.638645197,0
6902,0,10,6,1.5,s12,s21,e11,e22,o13,4.82,2,-2.599526738,0
6902,1,7,14,2,s12,s21,e11,e22,o13,4.82,2,-2.415071463,1
6903,0,8,5,1.5,s12,s21,e12,e22,o13,4.48,1,-2.022438188,0
6903,1,6,12,2,s12,s21,e12,e22,o13,4.48,1,-1.782423358,1
6904,0,7,4,1.5,s11,s21,e12,e22,o13,3.6,1,-1.556439852,1
6904,1,5,14,2,s11,s21,e12,e22,o13,3.6,1,-1.754105605,0
6905,0,19,2,2,s12,s21,e12,e22,o12,8.4,1,-2.638695867,1
6905,1,13,15,2.75,s12,s21,e12,e22,o12,8.4,1,-2.874452807,0
6906,0,17,3,1.5,s11,s21,e11,e21,o13,12.51,3,-2.013697489,1
6906,1,19,12,3.5,s11,s21,e11,e21,o13,12.51,3,-2.37009876,0
6907,0,10,6,2,s12,s21,e12,e22,o13,4.58,1,-2.277054448,0
6907,1,7,14,2,s12,s21,e12,e22,o13,4.58,1,-1.56978195,1
6908,0,7,6,1.5,s11,s21,e12,e23,o14,3.61,3,-1.66952225,1
6908,1,6,14,2,s11,s21,e12,e23,o14,3.61,3,-1.698053539,0
6909,0,10,5,1.5,s11,s21,e13,e22,o13,4.28,3,-2.110521664,1
6909,1,6,15,2,s11,s21,e13,e22,o13,4.28,3,-2.302058389,0
6910,0,6,5,1.5,s11,s21,e13,e21,o11,3.81,3,-1.550249297,1
6910,1,5,16,2,s11,s21,e13,e21,o11,3.81,3,-2.461887178,0
6911,0,9,7,2,s11,s21,e12,e21,o13,4.28,3,-1.977404874,0
6911,1,8,13,2,s11,s21,e12,e21,o13,4.28,3,-1.938164466,1
6912,0,7,5,1.5,s12,s21,e12,e22,o13,6.51,2,-1.931962952,1
6912,1,10,11,2.75,s12,s21,e12,e22,o13,6.51,2,-2.99927865,0
6913,0,12,7,2,s12,s21,e12,e22,o11,5.79,1,-2.518553836,1
6913,1,10,17,2.75,s12,s21,e12,e22,o11,5.79,1,-2.683921917,0
6914,0,6,5,1.5,s12,s21,e12,e22,o13,3.16,1,-1.557053422,1
6914,1,5,18,2,s12,s21,e12,e22,o13,3.16,1,-2.300471579,0
6915,0,14,8,1.5,s11,s21,e13,e22,o12,7.35,3,-2.668127859,1
6915,1,11,18,2.75,s11,s21,e13,e22,o12,7.35,3,-3.192888147,0
6916,0,10,5,2,s12,s21,e11,e21,o12,4.74,1,-1.978987556,0
6916,1,7,16,2,s12,s21,e11,e21,o12,4.74,1,-1.549088326,1
6917,0,10,6,1.5,s13,s23,e12,e22,o13,4.8,3,-1.831430713,0
6917,1,7,11,2,s13,s23,e12,e22,o13,4.8,3,-1.523593745,1
6918,0,55,6,2,s11,s22,e11,e22,o12,22.42,2,-7.015942812,0
6918,1,36,11,5,s11,s22,e11,e22,o12,22.42,2,-4.965025061,1
6919,0,16,6,2,s11,s21,e12,e23,o13,6.66,3,-2.727680629,0
6919,1,11,15,2.75,s11,s21,e12,e23,o13,6.66,3,-2.239970409,1
6920,0,19,5,1.5,s12,s21,e11,e22,o13,10.53,1,-3.308557687,0
6920,1,17,17,3.5,s12,s21,e11,e22,o13,10.53,1,-2.89152684,1
6921,0,13,4,2,s11,s23,e11,e21,o13,7.26,1,-2.115429594,0
6921,1,11,14,2.75,s11,s23,e11,e21,o13,7.26,1,-1.439409844,1
6922,0,7,5,1.5,s12,s23,e11,e22,o13,3.32,1,-1.620390442,0
6922,1,5,14,2,s12,s23,e11,e22,o13,3.32,1,-1.043763035,1
6923,0,7,4,1.5,s11,s23,e13,e21,o13,2.43,2,-1.869949121,1
6923,1,3,13,2,s11,s23,e13,e21,o13,2.43,2,-3.143271331,0
6924,0,12,5,1.5,s11,s21,e11,e23,o12,5.82,3,-2.049801285,0
6924,1,9,15,2.75,s11,s21,e11,e23,o12,5.82,3,-1.297509966,1
6925,0,11,7,2,s12,s21,e11,e22,o14,4.95,1,-2.603035512,0
6925,1,7,15,2,s12,s21,e11,e22,o14,4.95,1,-1.550298867,1
6926,0,5,5,1.5,s11,s21,e13,e22,o12,2.71,3,-1.455590273,1
6926,1,4,15,2,s11,s21,e13,e22,o12,2.71,3,-2.183489905,0
6927,0,34,5,2,s11,s23,e13,e21,o13,17.52,2,-4.931370608,1
6927,1,24,13,4.25,s11,s23,e13,e21,o13,17.52,2,-5.741188159,0
6928,0,29,6,1.5,s11,s21,e12,e22,o14,15.29,1,-4.733927407,0
6928,1,23,15,4.25,s11,s21,e12,e22,o14,15.29,1,-4.313889732,1
6929,0,15,5,1.5,s11,s21,e11,e22,o12,6.27,3,-2.307822809,0
6929,1,10,18,2.75,s11,s21,e11,e22,o12,6.27,3,-1.931298092,1
6930,0,30,5,1.5,s12,s23,e11,e21,o11,18.48,1,-4.642555182,0
6930,1,23,14,4.25,s12,s23,e11,e21,o11,18.48,1,-3.25499036,1
6931,0,5,4,1.5,s12,s21,e13,e22,o13,2.97,1,-1.533843432,0
6931,1,4,11,2,s12,s21,e13,e22,o13,2.97,1,-1.504474217,1
6932,0,7,4,1.5,s12,s21,e13,e21,o14,2.76,1,-1.641583809,1
6932,1,4,16,2,s12,s21,e13,e21,o14,2.76,1,-2.302708397,0
6933,0,35,5,1.5,s12,s21,e13,e22,o13,13.88,1,-5.50229576,0
6933,1,21,16,3.5,s12,s21,e13,e22,o13,13.88,1,-4.267491016,1
6934,0,5,4,1.5,s12,s21,e12,e21,o14,2.47,1,-1.122576045,1
6934,1,4,13,2,s12,s21,e12,e21,o14,2.47,1,-1.361419195,0
6935,0,6,5,1.5,s11,s23,e11,e21,o13,2.66,2,-2.120700809,1
